k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm
30,8.89236580546666e-16,2.220446049250313e-16,7.012724643176845e-16,True,False,stacked_exact,False,441.0817931480222,17643.271725920884,1.6534093442692468,1.1423621017581607,0.0,108.33821572874038,0.0
31,8.882207703377941e-16,1.3322676295501878e-15,1.4674949791428364e-15,True,False,stacked_exact,False,431.0795829361353,17243.18331744541,1.6563140031416446,1.1533780071324233,1.3322676295501878e-15,109.2065183820959,0.0
32,6.245004513516506e-17,1.3322676295501878e-15,1.3516040687969792e-15,True,False,stacked_exact,False,422.0146242336097,16880.58496934439,1.6573880923299746,1.1609641956801697,1.3322676295501878e-15,110.19925176393824,0.0
33,9.71445146547012e-17,4.440892098500626e-16,4.589180636877588e-16,True,False,stacked_exact,False,413.8055066310854,16552.220265243417,1.6564686919755065,1.1653029793397813,4.440892098500626e-16,111.27377470589501,0.0
34,5.204170427930421e-18,0.0,2.720515119753166e-16,True,False,stacked_exact,False,406.3698137997167,16254.79255198867,1.653481463393017,1.1665958352864745,0.0,112.3913224110619,0.0
35,1.0581813203458523e-16,8.881784197001252e-16,1.0097602908703573e-15,True,False,stacked_exact,False,399.6262889478074,15985.051557912293,1.648420284886368,1.1650563795786766,8.881784197001252e-16,113.51595728653572,0.0
36,1.0061396160665481e-16,1.1102230246251565e-15,1.1396123812059442e-15,True,False,stacked_exact,False,393.49518932404925,15739.807572961972,1.6413321315289657,1.1609065043425575,1.1102230246251565e-15,114.61515675755692,0.0
37,3.469446951953614e-18,8.881784197001252e-16,9.247778494278406e-16,True,False,stacked_exact,False,387.89941125737596,15515.976450295038,1.632304331830603,1.1543734064404338,8.881784197001252e-16,115.65963187424943,0.0
38,5.724587470723463e-17,3.1401849173675503e-16,4.768385673301207e-16,True,False,stacked_exact,False,382.7655971097501,15310.623884390003,1.6214524009559912,1.1456857913354033,2.220446049250313e-16,116.62301796839354,0.0
39,1.3877787807814457e-17,2.220446049250313e-16,2.3311056662315142e-16,True,False,stacked_exact,False,378.0243641834957,15120.97456733983,1.6089098683121232,1.1350703854983901,2.220446049250313e-16,117.48210988723885,0.0
40,6.938893903907228e-18,6.661338147750939e-16,7.663808485172343e-16,True,False,stacked_exact,False,373.61061919836817,14944.424767934726,1.594821936307183,1.1227507424226701,6.661338147750939e-16,118.2171407231588,0.0
41,4.5102810375396984e-17,9.155133597044475e-16,9.61104340828528e-16,True,False,stacked_exact,False,369.46412489710747,14778.564995884299,1.5793372417568643,1.108943325548369,8.881784197001252e-16,118.81132358178735,0.0
42,1.734723475976807e-18,2.220446049250313e-16,3.4369943281456134e-16,True,False,stacked_exact,False,365.5291196711531,14621.164786846122,1.562604572015847,1.0938569922168804,2.220446049250313e-16,119.25143470410488,0.0
43,5.377642775528102e-17,0.0,1.7368118482451772e-16,True,False,stacked_exact,False,361.75487862048,14470.1951448192,1.544768695157413,1.0776911241251745,0.0,119.52727517805143,0.0
44,4.5102810375396984e-17,6.661338147750939e-16,6.9720281368182285e-16,True,False,stacked_exact,False,358.0955613712647,14323.822454850586,1.5259669125806414,1.060633622527062,6.661338147750939e-16,119.63164751733787,0.0
45,1.0408340855860843e-17,2.220446049250313e-16,3.349157526606826e-16,True,False,stacked_exact,False,354.5098405274768,14180.393621099072,1.5063279054779315,1.0428603872051658,2.220446049250313e-16,119.56047541771287,0.0
46,6.245004513516506e-17,6.661338147750939e-16,6.943697520203147e-16,True,False,stacked_exact,False,350.96106328368705,14038.442531347484,1.485970951454453,1.0245348544955915,6.661338147750939e-16,119.31242226384795,0.0
47,7.28583859910259e-17,0.0,3.6729957366810086e-16,True,False,stacked_exact,False,347.4171791945688,13896.687167782753,1.4650050514004929,1.0058071583575925,0.0,118.88854573273133,0.0
48,1.9081958235744878e-17,0.0,2.9664727798351385e-16,True,False,stacked_exact,False,343.8505438555733,13754.021754222933,1.4435292486272029,0.9868141486890497,0.0,118.29219634650431,0.0
49,3.469446951953614e-17,2.220446049250313e-16,2.709482114081348e-16,True,False,stacked_exact,False,340.2377447907344,13609.509791629374,1.4216326452762045,0.9676790292775527,0.0,117.52867332258515,0.0
50,2.2551405187698492e-17,6.661338147750939e-16,7.605953267663475e-16,True,False,stacked_exact,False,336.5595004868867,13462.380019475468,1.3993953714242588,0.9485118038049749,6.661338147750939e-16,116.6050756293127,0.0
51,1.9081958235744878e-17,2.220446049250313e-16,3.5862069621161543e-16,True,False,stacked_exact,False,332.7999621997311,13311.998487989245,1.3768899859235824,0.9294101742872232,2.220446049250313e-16,115.52992660854662,0.0
52,2.0816681711721685e-17,8.881784197001252e-16,9.134217623022644e-16,True,False,stacked_exact,False,328.9475482475852,13157.901929903408,1.3541800035334526,0.9104576169770527,8.881784197001252e-16,114.31275070581826,0.0
53,2.6020852139652106e-17,4.577566798522237e-16,4.964366554267933e-16,True,False,stacked_exact,False,324.99312314774545,12999.724925909817,1.3313243807307729,0.8917272678937354,4.440892098500626e-16,112.96455517031163,0.0
54,3.469446951953614e-17,4.577566798522237e-16,5.943541627961362e-16,True,False,stacked_exact,False,320.93128330177336,12837.251332070935,1.3083756959485828,0.8732801820699438,4.440892098500626e-16,111.49656615726624,0.0
55,3.469446951953614e-18,4.440892098500626e-16,5.272040296735202e-16,True,False,stacked_exact,False,316.75928440239016,12670.371376095607,1.2853817043461173,0.8551665487080355,4.440892098500626e-16,109.92071016868547,0.0
56,1.214306433183765e-17,4.965068306494546e-16,5.625028293607266e-16,True,False,stacked_exact,False,312.47686759900716,12499.074703960285,1.262386008112658,0.8374264175766822,4.440892098500626e-16,108.24932766832796,0.0
57,4.5102810375396984e-17,0.0,2.8496721405482027e-16,True,False,stacked_exact,False,308.0860435712468,12323.441742849873,1.2394289127988312,0.8200907534830815,0.0,106.49494766162817,0.0
58,5.204170427930421e-18,4.440892098500626e-16,4.816862024843436e-16,True,False,stacked_exact,False,303.59095341092114,12143.638136436848,1.2165477062697005,0.8031820773335202,4.440892098500626e-16,104.67000766027923,0.0
59,2.2560077137716267e-16,2.220446049250313e-16,4.0527388259050233e-16,True,False,stacked_exact,False,298.99754468621813,11959.901787448724,1.1937771064262843,0.7867153482276937,2.220446049250313e-16,102.78675526651718,0.0
60,1.3877787807814457e-17,2.220446049250313e-16,3.865306890917788e-16,True,False,stacked_exact,False,294.31333588055674,11772.533435222267,1.1711497118998575,0.7706989829311125,2.220446049250313e-16,100.85709767854235,0.0
61,1.3877787807814457e-17,4.440892098500626e-16,4.557861910224502e-16,True,False,stacked_exact,False,289.5472124027378,11581.888496109512,1.1486960134678357,0.7551355388576402,4.440892098500626e-16,98.89241452763993,0.0
62,2.2930524797158405e-16,6.661338147750939e-16,7.120970797788501e-16,True,False,stacked_exact,False,284.7091337723482,11388.36535089393,1.1264445607416063,0.7400225763082827,6.661338147750939e-16,96.90350731149849,0.0
63,1.5612511283791264e-17,6.661338147750939e-16,6.762113183951364e-16,True,False,stacked_exact,False,279.80990524338733,11192.396209735492,1.104421937286125,0.7253533743689976,6.661338147750939e-16,94.90049671845088,0.0
64,2.2356406536468885e-16,2.220446049250313e-16,4.238870269796677e-16,True,False,stacked_exact,False,274.86092677253913,10994.437070901567,1.08265269054033,0.7111175941862121,2.220446049250313e-16,92.8927708571829,0.0
65,1.734723475976807e-17,4.577566798522237e-16,5.073426562562736e-16,True,False,stacked_exact,False,269.87396928336995,10794.9587713348,1.0611593548612037,0.6973020203227134,4.440892098500626e-16,90.88895311479972,0.0
66,4.163336342344337e-17,4.577566798522237e-16,4.656251885078477e-16,True,False,stacked_exact,False,264.86099441187844,10594.439776475136,1.0399623197008627,0.6838911264034562,4.440892098500626e-16,88.89684022194079,0.0
67,1.5612511283791264e-17,4.440892098500626e-16,4.626360176203209e-16,True,False,stacked_exact,False,259.8339717295773,10393.358869183092,1.0190797522369626,0.670867632012134,4.440892098500626e-16,86.92340116187643,0.0
68,6.331740687315346e-17,4.440892098500626e-16,4.580825145446288e-16,True,False,stacked_exact,False,254.80469752309423,10192.18790092377,0.9985275072046436,0.6582129809135049,4.440892098500626e-16,84.97477552726879,0.0
69,4.965439521174415e-16,2.220446049250313e-16,5.248012133410901e-16,True,False,stacked_exact,False,249.78465153156205,9991.386061262481,0.9783191519952887,0.645907860108745,2.220446049250313e-16,83.05629342064704,0.0
70,3.209238430557093e-17,4.440892098500626e-16,4.492530136036038e-16,True,False,stacked_exact,False,244.78489041281316,9791.395616512527,0.9584659400721305,0.633932599914624,4.440892098500626e-16,81.1724713797961,0.0
71,5.898059818321144e-17,0.0,6.651765945662961e-17,True,False,stacked_exact,False,239.81593406751,9592.637362700401,0.9389767140372633,0.6222674055304681,0.0,79.3270460641361,0.0
72,3.642919299551295e-17,4.440892098500626e-16,4.634035722039659e-16,True,False,stacked_exact,False,234.8876414775599,9395.505659102397,0.9198580962229531,0.6108927804364266,4.440892098500626e-16,77.5230564493608,0.0
73,3.9898639947466563e-17,4.440892098500626e-16,4.720760607147317e-16,True,False,stacked_exact,False,230.00916947108365,9200.366778843347,0.9011145604264281,0.5997897768168621,4.440892098500626e-16,75.76284658418001,0.0
74,4.446614354553279e-16,6.661338147750939e-16,9.302425255660446e-16,True,False,stacked_exact,False,225.18892644785788,9007.557057914315,0.8827485293189641,0.5889401855409386,6.661338147750939e-16,74.0481184436411,0.0
75,4.441103851688971e-16,2.220446049250313e-16,4.62437439509914e-16,True,False,stacked_exact,False,220.4345275782146,8817.381103128584,0.8647605147552802,0.5783266961354263,2.220446049250313e-16,72.37999753986809,0.0
76,3.729655473350135e-17,1.1102230246251565e-16,1.3568351545386804e-16,True,False,stacked_exact,False,215.75275303070782,8630.110121228314,0.8471493487492215,0.5679330890911283,1.1102230246251565e-16,70.75909712287891,0.0
77,4.441027621704298e-16,0.0,5.844464910157458e-16,True,False,stacked_exact,False,211.14957145085248,8445.982858034098,0.8299123563718104,0.557744327421069,0.0,69.18555784217789,0.0
78,4.44092597968927e-16,4.440892098500626e-16,5.345682716391495e-16,True,False,stacked_exact,False,206.63014052986654,8265.205621194664,0.813045530894318,0.547746604881739,4.440892098500626e-16,67.65910862763326,0.0
79,3.5561831257524545e-17,1.1102230246251565e-16,2.243628567846405e-16,True,False,stacked_exact,False,202.19879947294208,8087.951978917684,0.7965437564749432,0.5379274020087167,1.1102230246251565e-16,66.17913500918691,0.0
80,2.168404344971009e-17,1.1102230246251565e-16,2.0354683214916067e-16,True,False,stacked_exact,False,197.8591012171123,7914.364048684492,0.7804010338655095,0.5282755209790687,1.1102230246251565e-16,64.74472982616713,0.0
81,4.0766001685454967e-17,1.1102230246251565e-16,2.469218867795445e-16,True,False,stacked_exact,False,193.6138591781582,7744.554367126328,0.7646106762938131,0.5187810803634857,1.1102230246251565e-16,63.354736810519974,0.0
82,1.214306433183765e-17,3.3306690738754696e-16,3.35513564237467e-16,True,False,stacked_exact,False,189.46517531541397,7578.60701261656,0.749165446978695,0.5094354423863383,3.3306690738754696e-16,62.00780010841243,0.0
83,4.336808689942018e-17,3.3306690738754696e-16,3.378061295713283e-16,True,False,stacked_exact,False,185.41447909441482,7416.5791637765915,0.7340577916590504,0.5002312251709523,3.3306690738754696e-16,60.70242730209446,0.0
84,6.280465664842523e-16,1.1102230246251565e-16,7.427132183247178e-16,True,False,stacked_exact,False,181.46258262469593,7258.503304987837,0.7192799768477914,0.49116223628145017,1.1102230246251565e-16,59.43700920320634,0.0
85,3.729655473350135e-17,2.220446049250313e-16,2.9514937347569254e-16,True,False,stacked_exact,False,177.6097412613527,7104.389650454109,0.7048242038098962,0.4822233842732543,2.220446049250313e-16,58.20986026026815,0.0
86,9.540979117872439e-18,2.220446049250313e-16,2.669349626676641e-16,True,False,stacked_exact,False,173.85569032522835,6954.227613009136,0.6906827482437492,0.4734106246743799,2.220446049250313e-16,57.0192573605212,0.0
87,2.862293735361732e-17,3.510833468576701e-16,3.703596042228093e-16,True,False,stacked_exact,False,170.19970981447088,6807.988392578836,0.6768480450277722,0.4647208697650498,3.3306690738754696e-16,55.86346115806772,0.0
88,1.3877787807814457e-17,1.5700924586837752e-16,2.4239798823599024e-16,True,False,stacked_exact,False,166.64067485713497,6665.6269942854005,0.6633127371935832,0.4561518754213724,1.1102230246251565e-16,54.74074109934585,0.0
89,2.5153490401663703e-17,2.220446049250313e-16,2.736337723005257e-16,True,False,stacked_exact,False,163.17709510714133,6527.083804285653,0.6500697637912785,0.44770217791232597,2.220446049250313e-16,53.64940461974107,0.0
90,1.8214596497756474e-17,1.2412670766236366e-16,1.8408910208627395e-16,True,False,stacked_exact,False,159.80717901167526,6392.287160467011,0.6371123786103361,0.4393709842867572,1.1102230246251565e-16,52.58780330693152,0.0
91,2.6020852139652106e-17,1.2412670766236366e-16,2.4183392800813303e-16,True,False,stacked_exact,False,156.52887734513888,6261.155093805556,0.6244342223839164,0.4311581292679856,1.1102230246251565e-16,51.55435086546214,0.0
92,5.204170427930421e-18,1.1102230246251565e-16,1.7213285139655678e-16,True,False,stacked_exact,False,153.33994321021788,6133.597728408716,0.6120292262190435,0.4230638886357258,1.1102230246251565e-16,50.54751806975584,0.0
93,2.6020852139652106e-18,2.220446049250313e-16,3.0917451201934077e-16,True,False,stacked_exact,False,150.2379427983533,6009.517711934133,0.5998917103197647,0.41508898022629365,2.220446049250313e-16,49.56587458850174,0.0
94,7.806255641895632e-18,2.220446049250313e-16,2.3982033656674295e-16,True,False,stacked_exact,False,147.2203209288379,5888.812837153517,0.5880162787806635,0.4072343960883517,2.220446049250313e-16,48.60806365614576,0.0
95,1.1211468303779313e-16,1.5700924586837752e-16,2.195416530506324e-16,True,False,stacked_exact,False,144.2844163366407,5771.376653465628,0.5763978539571927,0.3995013664427739,1.1102230246251565e-16,47.672832706687075,0.0
96,2.0816681711721685e-17,2.220446049250313e-16,2.4736474600232896e-16,True,False,stacked_exact,False,141.42745616759598,5657.09824670384,0.5650316876584085,0.39189132471635885,2.220446049250313e-16,46.75901930806944,0.0
97,1.140308571841497e-16,1.1102230246251565e-16,1.8082573414103283e-16,True,False,stacked_exact,False,138.64675831840117,5545.870332736046,0.5539065960172188,0.3843991940541125,1.1102230246251565e-16,45.8655391501375,0.0
98,1.214306433183765e-17,1.1102230246251565e-16,1.2457112160091347e-16,True,False,stacked_exact,False,135.93753640278314,5437.501456111326,0.5430188963238581,0.37702599728738817,1.1102230246251565e-16,44.993561052886356,0.0
99,1.8214596497756474e-17,1.1102230246251565e-16,1.4331619769754845e-16,True,False,stacked_exact,False,133.29753265159226,5331.901306063692,0.532364882769009,0.3697729748893401,1.1102230246251565e-16,44.14197773724028,0.0
100,1.1223875381922366e-16,2.220446049250313e-16,2.603846579719456e-16,True,False,stacked_exact,False,130.72507242461134,5229.002896984453,0.5219409061789541,0.3626414975650241,2.220446049250313e-16,43.30945789220312,0.0
101,1.1112474618513298e-16,0.0,1.3858218983022974e-16,True,False,stacked_exact,False,128.21848555065367,5128.739422026147,0.5117438515896892,0.35563342787356483,0.0,42.494861909840886,0.0
102,2.3418766925686896e-17,1.2412670766236366e-16,1.5551767952787373e-16,True,False,stacked_exact,False,125.77608910678582,5031.043564271433,0.5017702806667518,0.3487502794886808,1.1102230246251565e-16,41.69711260544092,0.0
103,1.1725835715503663e-16,1.1102230246251565e-16,1.815996671737683e-16,True,False,stacked_exact,False,123.39588595230882,4935.835438092353,0.49201693848820827,0.3419935727444278,1.1102230246251565e-16,40.91541861879219,0.0
104,7.806255641895632e-18,2.220446049250313e-16,2.283243867288282e-16,True,False,stacked_exact,False,121.0757327497146,4843.029309988585,0.4824808427836657,0.3353649097637509,2.220446049250313e-16,40.14908739349919,0.0
105,1.8214596497756474e-17,1.2412670766236366e-16,1.6355827822054353e-16,True,False,stacked_exact,False,118.81351191847779,4752.540476739112,0.4731594607242386,0.32886617257382644,1.1102230246251565e-16,39.3974388020208,0.0
106,1.1275702593849246e-17,1.2412670766236366e-16,1.3090166185492503e-16,True,False,stacked_exact,False,116.60715347678715,4664.286139071487,0.46404910932041393,0.3224980001086059,1.1102230246251565e-16,38.659726786923976,0.0
107,1.214306433183765e-17,0.0,2.2097157355426363e-17,True,False,stacked_exact,False,114.45425926870152,4578.170370748062,0.4551471165591077,0.3162616731285352,0.0,37.935662962644194,0.0
108,3.0357660829594124e-18,1.1102230246251565e-16,1.1836110563928813e-16,True,False,stacked_exact,False,112.35270029105106,4494.1080116420435,0.4464495536641143,0.3101570680377421,1.1102230246251565e-16,37.22471799222352,0.0
109,1.431146867680866e-17,1.1102230246251565e-16,1.3314491636293782e-16,True,False,stacked_exact,False,110.30010476967117,4412.004190786847,0.43795351131564836,0.3041846425378405,1.1102230246251565e-16,36.52679594049234,0.0
110,3.903127820947816e-18,1.1102230246251565e-16,1.3729608504360993e-16,True,False,stacked_exact,False,108.29452462706122,4331.78098508245,0.4296557644674644,0.29834433844819047,1.1102230246251565e-16,35.84153601907306,0.0
111,2.0816681711721685e-17,1.1102230246251565e-16,1.2407766021887783e-16,True,False,stacked_exact,False,106.33411185917714,4253.364474367085,0.4215531093606158,0.2926358576962878,1.1102230246251565e-16,35.16868545063651,0.0
112,1.431146867680866e-17,1.1102230246251565e-16,1.1356992468822674e-16,True,False,stacked_exact,False,104.41716548087119,4176.686619234848,0.41364268245635344,0.2870590003212796,1.1102230246251565e-16,34.50803710488021,0.0
113,1.474514954580286e-17,0.0,3.353762901289581e-17,True,False,stacked_exact,False,102.54226497313152,4101.690598925262,0.4059212985538202,0.2816130957997825,0.0,33.85930590744809,0.0
114,2.6020852139652106e-17,1.1102230246251565e-16,1.4673546008927467e-16,True,False,stacked_exact,False,100.70798934630757,4028.3195738523027,0.3983854970213454,0.27629699542566616,1.1102230246251565e-16,33.22233184806073,0.0
115,2.224512319311711e-16,2.220446049250313e-16,3.66069352056711e-16,True,False,stacked_exact,False,98.91294996183332,3956.5179984733336,0.3910319762648834,0.2711094642259443,2.220446049250313e-16,32.59708112904321,0.0
116,1.5178830414797062e-17,0.0,1.004144596096385e-16,True,False,stacked_exact,False,97.15590024438842,3886.2360097755372,0.3838570773600306,0.2660487240096535,0.0,31.983476083439047,0.0
117,3.469446951953614e-18,2.220446049250313e-16,2.4210130080935304e-16,True,False,stacked_exact,False,95.43563631214526,3817.425452485811,0.37685792067961843,0.2611135340669373,2.220446049250313e-16,31.381549452878577,0.0
118,3.209238430557093e-17,0.0,1.1436240207155368e-16,True,False,stacked_exact,False,93.75131278384579,3750.052511353831,0.37003108427439035,0.25630206095805086,0.0,30.79107896075007,0.0
119,2.7321894746634712e-17,4.440892098500626e-16,4.542359652862099e-16,True,False,stacked_exact,False,92.10201848004927,3684.0807392019706,0.3633731949313961,0.25161236053945024,4.440892098500626e-16,30.21200293113615,0.0
120,2.992397996059992e-17,0.0,3.994413540708361e-17,True,False,stacked_exact,False,90.48691225193495,3619.4764900773985,0.3568810313058163,0.24704250695412844,0.0,29.6442697784641,0.0
121,8.239936510889834e-18,5.551115123125783e-17,9.049435593315877e-17,True,False,stacked_exact,False,88.90526700292344,3556.210680116938,0.3505507874928602,0.24258990796073357,0.0,29.087773019806875,0.0
122,1.6479873021779667e-17,0.0,4.87810096625916e-17,True,False,stacked_exact,False,87.35623289645012,3494.2493158580046,0.3443793249384821,0.2382524501796017,0.0,28.542590140530262,0.0
123,4.336808689942018e-18,0.0,8.502035681183128e-17,True,False,stacked_exact,False,85.83921830296846,3433.5687321187384,0.3383629183616863,0.23402740579223116,0.0,28.008584191088076,0.0
124,5.637851296924623e-18,2.220446049250313e-16,2.2485073491169305e-16,True,False,stacked_exact,False,84.35351265344302,3374.1405061377204,0.332498296966472,0.22991235340366808,2.220446049250313e-16,27.48578102370136,0.0
125,7.37257477290143e-18,2.220446049250313e-16,2.5283618429912443e-16,True,False,stacked_exact,False,82.8985987737798,3315.9439509511913,0.32678201968372184,0.22590466468109865,2.220446049250313e-16,26.974070492690174,0.0
126,2.223091451366665e-16,1.1102230246251565e-16,2.7220000104289573e-16,True,False,stacked_exact,False,81.4739584052221,3258.9583362088842,0.3212107562343829,0.22200175930946056,1.1102230246251565e-16,26.473378521400626,0.0
127,8.239936510889834e-18,1.1102230246251565e-16,1.1992471152911472e-16,True,False,stacked_exact,False,80.07911493826985,3203.164597530794,0.31578105103321086,0.21820089741525192,1.1102230246251565e-16,25.983602309063325,0.0
128,3.0357660829594124e-18,0.0,4.069775267774975e-17,True,False,stacked_exact,False,78.71358249653457,3148.543299861383,0.31048980631705775,0.21449963563007426,0.0,25.50467809884054,0.0
129,3.903127820947816e-18,1.1443916996305594e-16,1.203663343077473e-16,True,False,stacked_exact,False,77.37698468358549,3095.079387343419,0.3053334534827868,0.21089507541653704,1.1102230246251565e-16,25.036427808587582,0.0
130,1.6479873021779667e-17,2.237726045655905e-16,2.339478329250217e-16,True,False,stacked_exact,False,76.06881018755682,3042.7524075022725,0.30030876159389414,0.20738457190304901,2.220446049250313e-16,24.578824691517816,0.0
131,1.6046192152785466e-17,1.1443916996305594e-16,1.2312675787201251e-16,True,False,stacked_exact,False,74.7886374610891,2991.545498443564,0.29541273863371875,0.2039657122601792,1.1102230246251565e-16,24.131747278915654,0.0
132,6.938893903907228e-18,1.1102230246251565e-16,1.1910816480989753e-16,True,False,stacked_exact,False,73.53614408708066,2941.445763483226,0.29064197525509955,0.20063570463539104,1.1102230246251565e-16,23.694986132027662,0.0
133,5.975518086373582e-17,1.1102230246251565e-16,1.4716417831548217e-16,True,False,stacked_exact,False,72.31086338286622,2892.434535314648,0.2859932953334958,0.19739193623762832,1.1102230246251565e-16,23.268472810460718,0.0
134,3.903127820947816e-18,0.0,3.3346002046852e-17,True,False,stacked_exact,False,71.112371958985,2844.4948783594004,0.28146395211304265,0.19423221533546992,0.0,22.85208451984547,0.0
135,6.5052130349130266e-18,0.0,4.759203000538052e-17,True,False,stacked_exact,False,69.9403833148763,2797.6153325950518,0.2770506297179448,0.19115384711904523,0.0,22.445554969941384,0.0
136,4.7704895589362195e-18,0.0,2.667344044689907e-17,True,False,stacked_exact,False,68.79441840565954,2751.7767362263817,0.27275055383281593,0.18815461317901488,0.0,22.048810435325645,0.0
137,3.0357660829594124e-18,0.0,5.924070457673108e-17,True,False,stacked_exact,False,67.67412441398018,2706.964976559206,0.26856077720653737,0.18523216750292945,0.0,21.661633763963827,0.0
138,2.0383000842727483e-17,0.0,6.168259617997629e-17,True,False,stacked_exact,False,66.5790899432777,2663.1635977311075,0.2644784792152159,0.1823842854997361,0.0,21.283862326806197,0.0
139,1.24526838058916e-16,1.1102230246251565e-16,1.3757582114803408e-16,True,False,stacked_exact,False,65.50890769917322,2620.356307966929,0.2605008172102587,0.1796087309553775,1.1102230246251565e-16,20.915315863325485,0.0
140,1.734723475976807e-18,0.0,3.558601507401238e-17,True,False,stacked_exact,False,64.46314532163981,2578.525812865593,0.25662518181539407,0.1769034960471519,0.0,20.55583554822902,0.0
141,5.561946577567963e-17,1.1102230246251565e-16,1.24309798305007e-16,True,False,stacked_exact,False,63.441432201424604,2537.657288056984,0.2528488133115204,0.17426645658579348,1.1102230246251565e-16,20.205203484385713,0.0
142,5.637851296924623e-18,0.0,4.432644560485479e-17,True,False,stacked_exact,False,62.44331645720243,2497.7326582880974,0.2491691601163388,0.1716956847194536,0.0,19.863263831119777,0.0
143,5.682377955034956e-17,1.1443916996305594e-16,1.3127523156542486e-16,True,False,stacked_exact,False,61.46838568176718,2458.735427270687,0.24558383566195555,0.16918943223272523,1.1102230246251565e-16,19.529818699526448,0.0
144,7.806255641895632e-18,0.0,4.3914451652564824e-17,True,False,stacked_exact,False,60.51626530495767,2420.6506121983066,0.24209013725185657,0.16674566506489427,0.0,19.204629797160038,0.0
145,1.1175700191704682e-16,0.0,1.1534155963013678e-16,True,False,stacked_exact,False,59.58643495716443,2383.457398286577,0.23868594452127714,0.1643628843332123,0.0,18.887584562185186,0.0
146,1.242970528682297e-16,1.1443916996305594e-16,1.8300891734271697e-16,True,False,stacked_exact,False,58.67855752917451,2347.1423011669804,0.2353690642187705,0.16203958454655573,1.1102230246251565e-16,18.57841144453695,0.0
147,1.3010426069826053e-18,0.0,2.8351651384642064e-17,True,False,stacked_exact,False,57.79224998870675,2311.6899995482695,0.23213711023357872,0.1597741025429879,0.0,18.276865404080546,0.0
148,1.713039432527097e-17,0.0,2.5568382358758668e-17,True,False,stacked_exact,False,56.92702117868139,2277.0808471472556,0.2289877103620605,0.15756476746951428,0.0,17.98279877255286,0.0
149,1.1492543028346347e-17,0.0,4.901988035832075e-17,True,False,stacked_exact,False,56.08234682417616,2243.293872967047,0.22591869779260035,0.15541008249085206,0.0,17.69608471567452,0.0
150,4.336808689942018e-18,1.1102230246251565e-16,1.180127344789648e-16,True,False,stacked_exact,False,55.25776168574504,2210.310467429801,0.22292795839222568,0.15330860180358438,1.1102230246251565e-16,17.41654186527858,0.0
151,4.553649124439119e-18,2.7755575615628914e-17,4.416929034900573e-17,True,False,stacked_exact,False,54.45282308151202,2178.112923260481,0.2200133933451283,0.15125888938566856,0.0,17.143983187741966,0.0
152,1.4094628242311558e-17,1.1102230246251565e-16,1.1250995271599708e-16,True,False,stacked_exact,False,53.66706686487682,2146.682674595073,0.21717298128754325,0.1492595693058738,1.1102230246251565e-16,16.878240292771487,0.0
153,2.168404344971009e-19,1.1443916996305594e-16,1.1921699961260909e-16,True,False,stacked_exact,False,52.90005586506632,2116.002234602653,0.21440488126913768,0.14730943159750773,1.1102230246251565e-16,16.619146228767598,0.0
154,8.239936510889834e-18,1.1102230246251565e-16,1.1415298021512966e-16,True,False,stacked_exact,False,52.15139913895216,2086.055965558086,0.2117071923247669,0.14540721825680603,1.1102230246251565e-16,16.366496297445515,0.0
155,8.673617379884035e-18,6.206335383118183e-17,7.603434407535825e-17,True,False,stacked_exact,False,51.420682152865595,2056.8272861146243,0.20907805037327992,0.14355169583147295,0.0,16.120127981194237,0.0
156,3.469446951953614e-18,5.551115123125783e-17,6.017866218757676e-17,True,False,stacked_exact,False,50.707474714852616,2028.2989885941042,0.20651552257995637,0.14174154491799298,0.0,15.879893409958477,0.0
157,6.938893903907228e-18,0.0,4.334336570255032e-17,True,False,stacked_exact,False,50.011310411717744,2000.4524164687098,0.20401793478145766,0.13997566193770258,0.0,15.645687926281848,0.0
158,1.1125266818373449e-16,1.1443916996305594e-16,1.8981053600664982e-16,True,False,stacked_exact,False,49.33181389334166,1973.2725557336664,0.2015836965064004,0.13825302837465256,1.1102230246251565e-16,15.417341845723668,0.0
159,3.2526065174565133e-18,5.551115123125783e-17,6.579880395701157e-17,True,False,stacked_exact,False,48.66863452316192,1946.7453809264769,0.19921122498739519,0.1365726403249268,0.0,15.194670339448061,0.0
160,1.3877787807814457e-17,5.551115123125783e-17,6.657750812089338e-17,True,False,stacked_exact,False,48.021416989574995,1920.856679583,0.19689896382816477,0.13493351586025137,0.0,14.977510806316701,0.0
161,1.1131182198998155e-16,1.1443916996305594e-16,1.7312853877174146e-16,True,False,stacked_exact,False,47.38979230023122,1895.5916920092486,0.19464511951953156,0.133334422645487,1.1102230246251565e-16,14.76571647657319,0.0
162,2.168404344971009e-19,6.206335383118183e-17,7.124422333365822e-17,True,False,stacked_exact,False,46.77329011446624,1870.9316045786495,0.19244818212237327,0.13177434175253822,0.0,14.559239107852665,0.0
163,4.336808689942018e-18,5.551115123125783e-17,6.501551911952917e-17,True,False,stacked_exact,False,46.1715244072894,1846.860976291576,0.1903067698890713,0.13025236518717423,0.0,14.357959604458557,0.0
