k,residual_dyn_norm,residual_out_norm,residual_total_norm,exact_solution,used_lstsq,solver_mode,requested_mode_fallback,u_applied_minus_u_s_norm,u_applied_minus_u_s_phys_norm,y_current_minus_y_s_norm,y_current_minus_y_s_phys_norm,y_s_minus_y_sp_norm,xhat_minus_x_s_norm,dhat_minus_d_s_norm,rhs_output_norm,u_s_dev_norm,x_s_norm,reduced_rhs_exact_residual_norm,exact_solve_success,exact_within_bounds,exact_bound_violation_inf,exact_eq_residual_state_inf,exact_eq_residual_output_inf,bounded_solve_success,bounded_residual_norm,box_solve_mode,us_exact_minus_us_bounded_inf,xs_exact_minus_xs_bounded_inf,reduced_rhs_bounded_residual_norm,analysis_target_variant,analysis_x_label,analysis_u_label,analysis_y_label,analysis_d_label,analysis_u_applied_minus_u_s_norm,analysis_u_applied_minus_u_s_phys_norm,analysis_y_current_minus_y_s_norm,analysis_y_current_minus_y_s_phys_norm,analysis_y_s_minus_y_sp_norm,analysis_xhat_minus_x_s_norm,analysis_dhat_minus_d_s_norm,analysis_u_s_dev_norm,analysis_x_s_norm,analysis_reduced_rhs_residual_norm
32,4.163336342344337e-17,4.440892098500626e-16,4.867373745381412e-16,True,False,stacked_exact,False,425.791476821471,17031.65907285884,1.6646434298796076,1.164841141866578,4.440892098500626e-16,108.12369785541827,0.0,2.091124007225289,428.11918004635027,130.2872425281352,2.220446049250313e-16,True,False,388.13106401425875,4.163336342344337e-17,4.440892098500626e-16,True,2.0577110665246234,exact_unbounded_fallback_bounded_ls,394.6426470369529,94.34425780727172,2.0577110665246234,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,3.5128237627470025,140.5129505098801,1.6646434298796076,1.164841141866578,4.440892098500626e-16,108.12369785541827,0.0,3.457296475942053,130.2872425281352,2.0577110665246234
33,5.724587470723463e-17,4.965068306494546e-16,6.243388746468665e-16,True,False,stacked_exact,False,417.7956810229697,16711.827240918785,1.6633972584289347,1.168729238606324,4.440892098500626e-16,109.38771089312013,0.0,2.025346592830921,420.17329212405986,128.07638103364286,2.220446049250313e-16,True,False,380.14335347433837,5.724587470723463e-17,4.440892098500626e-16,True,1.9937969153930246,exact_unbounded_fallback_bounded_ls,386.6838316586662,92.44160350590005,1.9937969153930246,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,3.3669941027284738,134.67976410913897,1.6633972584289347,1.168729238606324,4.440892098500626e-16,109.38771089312013,0.0,3.437209057694126,128.07638103364286,1.9937969153930246
34,8.906212913792458e-16,9.155133597044475e-16,1.5312650175390212e-15,True,False,stacked_exact,False,410.5394001804171,16421.576007216685,1.6600867370492616,1.1696111461708067,8.881784197001252e-16,110.68664067607753,0.0,1.9613709593644586,412.9671362431065,126.10863961675447,2.220446049250313e-16,True,False,372.78923399682617,8.881784197001252e-16,8.881784197001252e-16,True,1.931684823050627,exact_unbounded_fallback_bounded_ls,379.3587773600712,90.69045771264217,1.931684823050627,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,3.2211724873377015,128.84689949350806,1.6600867370492616,1.1696111461708067,8.881784197001252e-16,110.68664067607753,0.0,3.420127203776863,126.10863961675447,1.931684823050627
35,6.765421556309548e-17,8.881784197001252e-16,8.928049306935073e-16,True,False,stacked_exact,False,403.9427228540389,16157.708914161556,1.6547149505124017,1.167702113304091,8.881784197001252e-16,111.98301317983976,0.0,1.899565807377412,406.4205967058571,124.35479978648425,6.661338147750939e-16,True,False,366.00764365440807,6.765421556309548e-17,8.881784197001252e-16,True,1.8717166820902067,exact_unbounded_fallback_bounded_ls,372.6058173103423,89.07607820075387,1.8717166820902067,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,3.076668342290199,123.06673369160798,1.6547149505124017,1.167702113304091,8.881784197001252e-16,111.98301317983976,0.0,3.406630299233553,124.35479978648425,1.8717166820902067
36,4.5102810375396984e-17,4.965068306494546e-16,5.859639718779306e-16,True,False,stacked_exact,False,397.92808301647375,15917.12332065895,1.6473352341987837,1.1632250541103728,4.440892098500626e-16,113.24248881780882,0.0,1.8402406819201182,400.4559062572416,122.786622174237,2.220446049250313e-16,True,False,359.73909562626534,4.5102810375396984e-17,4.440892098500626e-16,True,1.8141782312337051,exact_unbounded_fallback_bounded_ls,366.3649790581554,87.58412780609045,1.8141782312337051,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,2.934631129860977,117.3852451944391,1.6473352341987837,1.1632250541103728,4.440892098500626e-16,113.24248881780882,0.0,3.397072588942224,122.786622174237,1.8141782312337051
37,4.85722573273506e-17,8.881784197001252e-16,9.127999851817778e-16,True,False,stacked_exact,False,392.42074262277697,15696.829704911079,1.6380375329370713,1.1564062753507809,8.881784197001252e-16,114.43426164425333,0.0,1.783636655511072,394.99818926847803,121.3770690711457,4.440892098500626e-16,True,False,353.9260391531087,4.85722573273506e-17,8.881784197001252e-16,True,1.7592898444181955,exact_unbounded_fallback_bounded_ls,360.5782958901712,86.20074886124421,1.7592898444181955,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,2.7960862311995736,111.84344924798292,1.6380375329370713,1.1564062753507809,8.881784197001252e-16,114.43426164425333,0.0,3.3916407447173555,121.3770690711457,1.7592898444181955
38,5.204170427930421e-17,3.1401849173675503e-16,4.0396810623811214e-16,True,False,stacked_exact,False,387.3492861674905,15493.971446699621,1.6269387456761704,1.1474734509918767,2.220446049250313e-16,115.53132474419128,0.0,1.729921917633163,389.97590284040785,120.1004818073423,4.440892098500626e-16,True,False,348.51314987116166,5.204170427930421e-17,2.220446049250313e-16,True,1.7072028660650402,exact_unbounded_fallback_bounded_ls,355.1900671022489,84.91262541663154,1.7072028660650402,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,2.661888720571146,106.47554882284587,1.6269387456761704,1.1474734509918767,2.220446049250313e-16,115.53132474419128,0.0,3.3904106682026707,120.1004818073423,1.7072028660650402
39,9.014972532117565e-16,2.220446049250313e-16,7.864464520821208e-16,True,False,stacked_exact,False,382.64653660629654,15305.86146425186,1.6141729613656148,1.136652360976772,0.0,116.51002515500524,0.0,1.6792029006413731,385.32173524639404,118.93280679165147,2.220446049250313e-16,True,False,343.4482988213864,8.881784197001252e-16,2.220446049250313e-16,True,1.6580101426444125,exact_unbounded_fallback_bounded_ls,350.1478529522712,83.70722109640248,1.6580101426444125,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,2.5327717318809633,101.31086927523847,1.6141729613656148,1.136652360976772,0.0,116.51002515500524,0.0,3.393325236848152,118.93280679165147,1.6580101426444125
40,6.591949208711867e-17,8.881784197001252e-16,9.34892695035498e-16,True,False,stacked_exact,False,378.2497150478521,15129.988601914085,1.5998834567527638,1.124163907471939,8.881784197001252e-16,117.35024127496973,0.0,1.6315247875728232,380.9728575009463,117.85170316865609,2.220446049250313e-16,True,False,338.68267986131747,6.591949208711867e-17,8.881784197001252e-16,True,1.6117467670110122,exact_unbounded_fallback_bounded_ls,345.4026174526449,82.57281323477308,1.6117467670110122,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,2.4093298727139585,96.37319490855835,1.5998834567527638,1.124163907471939,8.881784197001252e-16,117.35024127496973,0.0,3.400195058367076,117.85170316865609,1.6117467670110122
41,1.1449174941446927e-16,1.1322097734007351e-15,1.2030950035061786e-15,True,False,stacked_exact,False,374.1005941470158,14964.023765880635,1.584217880884116,1.1102230111815259,1.1102230246251565e-15,118.03559122589299,0.0,1.5868720299351207,376.8709566820573,116.83659427224383,2.220446049250313e-16,True,False,334.17069342381495,1.1449174941446927e-16,1.1102230246251565e-15,True,1.5683905532077433,exact_unbounded_fallback_bounded_ls,340.90853734889936,81.49844720997139,1.5683905532077433,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,2.292037894563299,91.68151578253196,1.584217880884116,1.1102230111815259,1.1102230246251565e-15,118.03559122589299,0.0,3.4108065631519917,116.83659427224383,1.5683905532077433
42,5.724587470723463e-17,2.220446049250313e-16,3.5867779967162195e-16,True,False,stacked_exact,False,370.14585666810956,14805.834266724383,1.5673224045478729,1.0950357628282685,0.0,118.55298646557775,0.0,1.5451812109164629,372.96266244928853,115.86875568764255,7.021666937153402e-16,True,False,329.8704371503482,5.724587470723463e-17,2.220446049250313e-16,True,1.5278746507792165,exact_unbounded_fallback_bounded_ls,336.6235811481006,80.47407486821794,1.5278746507792165,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,2.1812594144728084,87.25037657891232,1.5673224045478729,1.0950357628282685,0.0,118.55298646557775,0.0,3.4248322600811556,115.86875568764255,1.5278746507792165
43,3.122502256758253e-17,4.440892098500626e-16,5.566814162739232e-16,True,False,stacked_exact,False,366.3368255562606,14653.473022250422,1.5493388619468156,1.078798406846977,4.440892098500626e-16,118.89290959516516,0.0,1.506341176956106,369.1992780091785,114.93128697064512,0.0,True,False,325.7432619086952,3.122502256758253e-17,4.440892098500626e-16,True,1.4900876774082474,exact_unbounded_fallback_bounded_ls,332.5090128288187,79.49043587938962,1.4900876774082474,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,2.0772240755471656,83.08896302188663,1.5493388619468156,1.078798406846977,4.440892098500626e-16,118.89290959516516,0.0,3.4419166885725017,114.93128697064512,1.4900876774082474
44,4.336808689942018e-17,8.881784197001252e-16,9.11767246310154e-16,True,False,stacked_exact,False,362.6295819168405,14505.183276673619,1.5304022842551064,1.06169616597774,8.881784197001252e-16,119.04908159333691,0.0,1.4702038236832744,365.5368747395138,114.00911696043676,2.220446049250313e-16,True,False,321.7538946586738,4.336808689942018e-17,8.881784197001252e-16,True,1.4548838329929243,exact_unbounded_fallback_bounded_ls,328.52950025231434,78.53908365406905,1.4548838329929243,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.980071256327145,79.20285025308576,1.5304022842551064,1.06169616597774,8.881784197001252e-16,119.04908159333691,0.0,3.461700059352846,114.00911696043676,1.4548838329929243
45,2.42861286636753e-17,6.661338147750939e-16,8.000725752859674e-16,True,False,stacked_exact,False,358.98495013690655,14359.398005476263,1.5106392544769887,1.043902342933261,6.661338147750939e-16,119.01822437681815,0.0,1.4365930506057778,361.9362571812465,113.08897972940646,0.0,True,False,317.87041261475434,2.42861286636753e-17,6.661338147750939e-16,True,1.422091621008192,exact_unbounded_fallback_bounded_ls,324.6531060256632,77.61238315926025,1.422091621008192,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.8898432802042098,75.5937312081684,1.5106392544769887,1.043902342933261,6.661338147750939e-16,119.01822437681815,0.0,3.4838145502865276,113.08897972940646,1.422091621008192
46,4.336808689942018e-17,9.155133597044475e-16,9.28390349404946e-16,True,False,stacked_exact,False,355.3683632605459,14214.734530421836,1.4901665417376193,1.025577259665643,8.881784197001252e-16,118.79982730181285,0.0,1.4053130793452933,358.3628527505252,112.1593666544603,1.1102230246251565e-16,True,False,314.06415339364213,4.336808689942018e-17,8.881784197001252e-16,True,1.3915216721668167,exact_unbounded_fallback_bounded_ls,320.8512058987499,76.70349141017006,1.3915216721668167,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.806496016197436,72.2598406478974,1.4901665417376193,1.025577259665643,8.881784197001252e-16,118.79982730181285,0.0,3.507880239589626,112.1593666544603,1.3915216721668167
47,3.122502256758253e-17,2.220446049250313e-16,2.6963308277906915e-16,True,False,stacked_exact,False,351.7496090468326,14069.984361873307,1.4690909812893853,1.0068680116625242,2.220446049250313e-16,118.39603752385007,0.0,1.3761539934272928,354.7864414982335,111.21044579441332,0.0,True,False,310.30943134195263,3.122502256758253e-17,2.220446049250313e-16,True,1.3629718901501187,exact_unbounded_fallback_bounded_ls,317.0981834365596,75.80628447780268,1.3629718901501187,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.7299067972933195,69.19627189173282,1.4690909812893853,1.0068680116625242,2.220446049250313e-16,118.39603752385007,0.0,3.5335409532640556,111.21044579441332,1.3629718901501187
48,6.071532165918825e-17,6.661338147750939e-16,6.854358484531388e-16,True,False,stacked_exact,False,348.10268685584276,13924.107474233711,1.4475095735223626,0.9879082714748074,6.661338147750939e-16,117.81130309473856,0.0,1.3489003875769647,351.18104450465836,110.23399474411448,1.1102230246251565e-16,True,False,306.5835119661448,6.071532165918825e-17,6.661338147750939e-16,True,1.3362356397123307,exact_unbounded_fallback_bounded_ls,313.3714119589555,74.91535317143793,1.3362356397123307,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.6598646692630128,66.39458677052052,1.4475095735223626,0.9879082714748074,6.661338147750939e-16,117.81130309473856,0.0,3.5604576644199053,110.23399474411448,1.3362356397123307
49,1.734723475976807e-18,2.220446049250313e-16,2.412545575007702e-16,True,False,stacked_exact,False,344.4058137482935,13776.232549931741,1.4255100373526493,0.9688184255213776,2.220446049250313e-16,117.05206892847056,0.0,1.3233381878013846,347.52476545048023,109.2233230572911,0.0,True,False,302.86653686549363,1.734723475976807e-18,2.220446049250313e-16,True,1.3111078864481431,exact_unbounded_fallback_bounded_ls,309.6511405060519,74.02597577722817,1.3111078864481431,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.5962363987015635,63.84945594806252,1.4255100373526493,0.9688184255213776,2.220446049250313e-16,117.05206892847056,0.0,3.5883466916048934,109.2233230572911,1.3111078864481431
50,6.071532165918825e-17,3.1401849173675503e-16,4.3675276626969903e-16,True,False,stacked_exact,False,340.6407965644668,13625.631862578675,1.4031724798911231,0.9497067942644092,2.220446049250313e-16,116.12644017646598,0.0,1.2992608703492583,343.7996440084005,108.17319074344073,3.3306690738754696e-16,True,False,299.14148819569584,6.071532165918825e-17,2.220446049250313e-16,True,1.2873926615930156,exact_unbounded_fallback_bounded_ls,305.920636758719,73.1341522251314,1.2873926615930156,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.5383846123939326,61.53538449575729,1.4031724798911231,0.9497067942644092,2.220446049250313e-16,116.12644017646598,0.0,3.6168242210379864,108.17319074344073,1.2873926615930156
51,1.0408340855860843e-17,4.440892098500626e-16,6.426023939292495e-16,True,False,stacked_exact,False,336.79375508272267,13471.750203308906,1.3805669770910007,0.9306668631431821,4.440892098500626e-16,115.04358477121356,0.0,1.2764783094397252,339.99169353277364,107.07974382811776,2.220446049250313e-16,True,False,295.3944504955281,1.0408340855860843e-17,4.440892098500626e-16,True,1.264905895367776,exact_unbounded_fallback_bounded_ls,302.16586512855815,72.23652713229606,1.264905895367776,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.4863197813675353,59.45279125470135,1.3805669770910007,0.9306668631431821,4.440892098500626e-16,115.04358477121356,0.0,3.6458722677181217,107.07974382811776,1.264905895367776
52,3.642919299551295e-17,6.661338147750939e-16,6.990862438507221e-16,True,False,stacked_exact,False,332.8537386299441,13314.149545197763,1.3577571684164593,0.911780136704561,6.661338147750939e-16,113.81453115420555,0.0,1.2548040897821668,336.08984345057434,105.94030891550095,4.440892098500626e-16,True,False,291.61326264440817,3.642919299551295e-17,6.661338147750939e-16,True,1.2434712611257017,exact_unbounded_fallback_bounded_ls,298.3749822036502,71.33026918306025,1.2434712611257017,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.4396692449565212,57.58676979826089,1.3577571684164593,0.911780136704561,6.661338147750939e-16,113.81453115420555,0.0,3.675177561603612,105.94030891550095,1.2434712611257017
53,1.734723475976807e-18,7.021666937153402e-16,7.401716840718276e-16,True,False,stacked_exact,False,328.8128256415334,13152.513025661336,1.3348017380708597,0.8931175447372878,6.661338147750939e-16,112.45108778009772,0.0,1.234069299534028,332.0863011716228,104.75336331137161,4.002966042486721e-16,True,False,287.7882855957368,1.734723475976807e-18,6.661338147750939e-16,True,1.2229292771491629,exact_unbounded_fallback_bounded_ls,294.538689675323,70.41315550050703,1.2229292771491629,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.397791711050311,55.911668442012434,1.3348017380708597,0.8931175447372878,6.661338147750939e-16,112.45108778009772,0.0,3.7044438223875455,104.75336331137161,1.2229292771491629
54,1.734723475976807e-17,6.661338147750939e-16,7.542599077893685e-16,True,False,stacked_exact,False,324.6665916898253,12986.66366759301,1.311753319262508,0.8747382420319755,6.661338147750939e-16,110.96523208869161,0.0,1.21412901229137,327.9766407517858,103.51847701189072,3.3306690738754696e-16,True,False,283.91275145090464,1.734723475976807e-17,6.661338147750939e-16,True,1.2031406725129061,exact_unbounded_fallback_bounded_ls,290.6502549675054,69.48357657816939,1.2031406725129061,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.3604168144038855,54.41667257615545,1.311753319262508,0.8747382420319755,6.661338147750939e-16,110.96523208869161,0.0,3.7336405346150405,103.51847701189072,1.2031406725129061
55,1.9081958235744878e-17,4.440892098500626e-16,5.285777396058911e-16,True,False,stacked_exact,False,320.41318706633905,12816.527482653562,1.288659782552624,0.8566906325232686,4.440892098500626e-16,109.36958897327895,0.0,1.194852634248445,323.7590209071504,102.23614088767118,1.1102230246251565e-16,True,False,279.98183477738814,1.9081958235744878e-17,4.440892098500626e-16,True,1.1839813120394769,exact_unbounded_fallback_bounded_ls,286.7050461897806,68.54042510474453,1.1839813120394769,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.327138084186652,53.08552336746607,1.288659782552624,0.8566906325232686,4.440892098500626e-16,109.36958897327895,0.0,3.7626394401956262,102.23614088767118,1.1839813120394769
56,5.377642775528102e-17,6.661338147750939e-16,8.011445054744399e-16,True,False,stacked_exact,False,316.05308850452604,12642.12354018104,1.2655650954530901,0.8390133248345021,6.661338147750939e-16,107.67718630006779,0.0,1.1761238182020504,319.4339153270022,100.90765493723114,2.482534153247273e-16,True,False,275.99249834394595,5.377642775528102e-17,6.661338147750939e-16,True,1.165340628282327,exact_unbounded_fallback_bounded_ls,282.7002157613275,67.5830203304425,1.165340628282327,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.2975495039029892,51.90198015611958,1.2655650954530901,0.8390133248345021,6.661338147750939e-16,107.67718630006779,0.0,3.791343335119922,100.90765493723114,1.165340628282327
57,5.377642775528102e-17,0.0,1.843100337618315e-16,True,False,stacked_exact,False,311.5889267953483,12463.557071813932,1.2425098148992315,0.8217358853503948,0.0,105.90113347017089,0.0,1.1578414985807322,315.00396165818194,99.53503943182076,1.1102230246251565e-16,True,False,271.94349167792996,5.377642775528102e-17,0.0,True,1.1471227225970626,exact_unbounded_fallback_bounded_ls,278.63471309389394,66.61111109900914,1.1471227225970626,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.2712382968576934,50.84953187430771,1.2425098148992315,0.8217358853503948,0.0,105.90113347017089,0.0,3.819662246729121,99.53503943182076,1.1471227225970626
58,8.673617379884035e-18,3.1401849173675503e-16,4.1802993297100476e-16,True,False,stacked_exact,False,307.0252713888852,12281.010855555409,1.2195316777405432,0.8048798001226377,2.220446049250313e-16,104.05443870084055,0.0,1.1399190413798057,310.4737338580571,98.12094037495403,1.1102230246251565e-16,True,False,267.83522402139084,8.673617379884035e-18,2.220446049250313e-16,True,1.129245436258358,exact_unbounded_fallback_bounded_ls,274.5091336225026,65.62483975662964,1.129245436258358,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.2478054447128324,49.91221778851334,1.2195316777405432,0.8048798001226377,2.220446049250313e-16,104.05443870084055,0.0,3.847532038095188,98.12094037495403,1.129245436258358
59,1.214306433183765e-17,0.0,3.6799811478100453e-16,True,False,stacked_exact,False,302.36842990378625,12094.73719615145,1.1966658709354578,0.7884592483449782,0.0,102.14979636286294,0.0,1.1222838430907807,305.8495442785562,96.66853920070403,3.3306690738754696e-16,True,False,263.66967993154856,1.214306433183765e-17,0.0,True,1.1116400376123283,exact_unbounded_fallback_bounded_ls,270.32564205407647,64.62472380355278,1.1116400376123283,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.2268683694732994,49.074734778932026,1.1966658709354578,0.7884592483449782,0.0,102.14979636286294,0.0,3.8748995544672975,96.66853920070403,1.1116400376123283
60,2.2422936607558627e-16,4.440892098500626e-16,4.796068593213461e-16,True,False,stacked_exact,False,297.62618135910384,11905.047254364154,1.1739452772208194,0.7724819259364392,4.440892098500626e-16,100.19947421247268,0.0,1.1048757113371503,301.13917925683825,95.18145578743037,3.510833468576701e-16,True,False,259.45023038851883,2.220446049250313e-16,4.440892098500626e-16,True,1.0942496768809973,exact_unbounded_fallback_bounded_ls,266.0877802232575,63.61160995962261,1.0942496768809973,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.2080645585796803,48.3225823431872,1.1739452772208194,0.7724819259364392,4.440892098500626e-16,100.19947421247268,0.0,3.901723021380919,95.18145578743037,1.0942496768809973
61,3.469446951953614e-17,2.220446049250313e-16,2.9502120176532806e-16,True,False,stacked_exact,False,292.8075268014077,11712.301072056307,1.1514007010368532,0.7569499277330183,2.220446049250313e-16,98.21520088217443,0.0,1.087645443625965,296.3516451582582,93.66365477574237,2.220446049250313e-16,True,False,255.18145261783044,3.469446951953614e-17,2.220446049250313e-16,True,1.0770280429490704,exact_unbounded_fallback_bounded_ls,261.80028456837135,62.58663052962638,1.0770280429490704,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.191051531362719,47.64206125450873,1.1514007010368532,0.7569499277330183,2.220446049250313e-16,98.21520088217443,0.0,3.9279722865937985,93.66365477574237,1.0770280429490704
62,2.276721302528256e-16,0.0,2.9467647553612953e-16,True,False,stacked_exact,False,287.9224612665579,11516.898450662315,1.1290608407304958,0.7418604292041912,0.0,96.20804016081928,0.0,1.070553907683263,291.49694667693785,92.11935955983799,1.1102230246251565e-16,True,False,250.86898588556605,2.220446049250313e-16,0.0,True,1.0599384771540121,exact_unbounded_fallback_bounded_ls,257.46894299853045,61.551169185586296,1.0599384771540121,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1755129630490355,47.02051852196142,1.1290608407304958,0.7418604292041912,0.0,96.20804016081928,0.0,3.953622108499958,92.11935955983799,1.0599384771540121
63,5.469002922186784e-16,2.220446049250313e-16,7.070510791922622e-16,True,False,stacked_exact,False,282.9817181310463,11319.268725241853,1.106952406237904,0.7272065241276001,2.220446049250313e-16,94.18834761405478,0.0,1.0535703470790643,286.58582709571056,90.55296602180783,0.0,True,False,246.5193158005229,4.440892098500626e-16,2.220446049250313e-16,True,1.042952357731697,exact_unbounded_fallback_bounded_ls,253.10037512073555,60.50680842730095,1.042952357731697,hybrid,x_s_exact,u_s_bounded,y_s_exact,d_s_exact,1.1611558649643208,46.44623459857278,1.106952406237904,0.7272065241276001,2.220446049250313e-16,94.18834761405478,0.0,3.9786574110595425,90.55296602180783,1.042952357731697
