episode,step_start,step_stop_exclusive,n_steps,reward_mean,reward_sum,reward_no_penalty_mean,reward_no_penalty_sum,fallback_penalty_mean,fallback_penalty_sum,diagnostic_unsafe_count,diagnostic_unsafe_rate,diagnostic_unstable_count,diagnostic_unstable_rate,actual_intervention_count,actual_intervention_rate,accepted_candidate_count,fallback_count,fallback_verified_count,fallback_unverified_count,target_fail_hold_prev_count,solver_fail_hold_prev_count,target_failure_count,min_contraction_margin,max_executed_action_gap_inf,output_rmse_mean,output_max_abs_error,output0_rmse,output1_rmse,output0_max_abs_error,output1_max_abs_error,case,family,gate,phase
135,107200,108000,800,-4.12523744537288,-3300.1899562983044,-4.12523744537288,-3300.1899562983044,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0,0,0,0,0,4,-64.70463704051303,0.0,0.1573602479791241,2.533062196814342,0.1148223624159865,0.1998981335422618,1.0756128881930342,2.533062196814342,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
136,108000,108800,800,-4.258355426610533,-3406.684341288426,-4.258355426610533,-3406.684341288426,0.0,0.0,39,0.04875,39,0.04875,0,0.0,0,0,0,0,0,0,4,-68.98979552911874,0.0,0.1638997518829505,2.6142705809972995,0.1155594513228835,0.2122400524430175,1.074713871846814,2.6142705809972995,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
137,108800,109600,800,-4.028315526201576,-3222.6524209612603,-4.028315526201576,-3222.6524209612603,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0,0,0,0,0,5,-68.58150309854398,0.0,0.1592223591964622,2.60436317343698,0.1125210275589341,0.2059236908339904,1.0668379022406411,2.60436317343698,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
138,109600,110400,800,-4.016634370674215,-3213.307496539372,-4.016634370674215,-3213.307496539372,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0,0,0,0,0,5,-66.57316486849379,0.0,0.1573660782770784,2.576378715018109,0.1128483676091682,0.2018837889449885,1.0735417427934966,2.576378715018109,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
139,110400,111200,800,-4.05368643038634,-3242.949144309072,-4.05368643038634,-3242.949144309072,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0,0,0,0,0,5,-63.70502544776468,0.0,0.1590140740207728,2.5324740618650026,0.1134085054276253,0.2046196426139203,1.0715489949999264,2.5324740618650026,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
140,111200,112000,800,-4.242740847548463,-3394.1926780387703,-4.242740847548463,-3394.1926780387703,0.0,0.0,34,0.0425,34,0.0425,0,0.0,0,0,0,0,0,0,5,-64.77023356497773,0.0,0.1572229505009174,2.526369065785275,0.116962640824734,0.1974832601771008,1.1022045699067102,2.526369065785275,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
141,112000,112800,800,-4.069946360834249,-3255.9570886674,-4.069946360834249,-3255.9570886674,0.0,0.0,24,0.03,24,0.03,0,0.0,0,0,0,0,0,0,4,-64.70013818234088,0.0,0.1576770524611106,2.5639864974559146,0.1137815505275153,0.2015725543947058,1.0769313786327772,2.5639864974559146,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
142,112800,113600,800,-4.052341526011611,-3241.873220809289,-4.052341526011611,-3241.873220809289,0.0,0.0,36,0.045,36,0.045,0,0.0,0,0,0,0,0,0,4,-63.82023328497837,0.0,0.1602264128530691,2.606121074372709,0.1131577929127685,0.2072950327933697,1.0735407062995326,2.606121074372709,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
143,113600,114400,800,-4.100067286649195,-3280.053829319356,-4.100067286649195,-3280.053829319356,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0,0,0,0,0,4,-64.355019136068,0.0,0.1587762313516319,2.58061249246498,0.1145163750450797,0.2030360876581841,1.0836176425777952,2.58061249246498,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
144,114400,115200,800,-4.091385134930157,-3273.108107944125,-4.091385134930157,-3273.108107944125,0.0,0.0,45,0.05625,45,0.05625,0,0.0,0,0,0,0,0,0,4,-65.01705447416123,0.0,0.1559175919244743,2.538872362141092,0.1145830191691827,0.1972521646797659,1.0783350710772228,2.538872362141092,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
145,115200,116000,800,-3.988376708185693,-3190.7013665485542,-3.988376708185693,-3190.7013665485542,0.0,0.0,22,0.0275,22,0.0275,0,0.0,0,0,0,0,0,0,4,-64.79483594015915,0.0,0.1542803469823071,2.4822319631283563,0.113157993597078,0.1954027003675362,1.0739918911066226,2.4822319631283563,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
146,116000,116800,800,-4.053198724482814,-3242.558979586252,-4.053198724482814,-3242.558979586252,0.0,0.0,15,0.01875,15,0.01875,0,0.0,0,0,0,0,0,0,5,-70.04362687737046,0.0,0.1566022334250413,2.5860846366621786,0.113689207734829,0.1995152591152535,1.075302347097372,2.5860846366621786,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
147,116800,117600,800,-4.035951381283434,-3228.761105026747,-4.035951381283434,-3228.761105026747,0.0,0.0,19,0.02375,19,0.02375,0,0.0,0,0,0,0,0,0,4,-65.23183602015877,0.0,0.1568965189412174,2.5659325157008084,0.1136757515856552,0.2001172862967795,1.0779154331182157,2.5659325157008084,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
148,117600,118400,800,-4.123986479197125,-3299.1891833577,-4.123986479197125,-3299.1891833577,0.0,0.0,37,0.04625,37,0.04625,0,0.0,0,0,0,0,0,0,4,-69.95919168777266,0.0,0.1576538737168962,2.5662048991508755,0.1145755339269555,0.2007322135068369,1.0829623373891608,2.5662048991508755,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
149,118400,119200,800,-4.06428424009903,-3251.427392079224,-4.06428424009903,-3251.427392079224,0.0,0.0,29,0.03625,29,0.03625,0,0.0,0,0,0,0,0,0,4,-63.82266130912501,0.0,0.1602810405802884,2.6146915541463613,0.113811699782375,0.2067503813782018,1.077178274527666,2.6146915541463613,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
150,119200,120000,800,-4.039572153355233,-3231.6577226841864,-4.039572153355233,-3231.6577226841864,0.0,0.0,36,0.045,36,0.045,0,0.0,0,0,0,0,0,0,4,-64.72763967477215,0.0,0.1561310129624153,2.5593521643101558,0.1140987379440141,0.1981632879808166,1.0809897007450324,2.5593521643101558,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
151,120000,120800,800,-4.017348470243162,-3213.8787761945296,-4.017348470243162,-3213.8787761945296,0.0,0.0,30,0.0375,30,0.0375,0,0.0,0,0,0,0,0,0,4,-67.35808779130434,0.0,0.1555388264712158,2.559198827173134,0.1132370482289804,0.1978406047134511,1.0720858337468893,2.559198827173134,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
152,120800,121600,800,-3.9744922598413255,-3179.5938078730605,-3.9744922598413255,-3179.5938078730605,0.0,0.0,27,0.03375,27,0.03375,0,0.0,0,0,0,0,0,0,5,-68.60622305196932,0.0,0.1554957419519035,2.495882502301868,0.1122206956734812,0.1987707882303257,1.0715680214121788,2.495882502301868,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
153,121600,122400,800,-3.9818552461960217,-3185.4841969568174,-3.9818552461960217,-3185.4841969568174,0.0,0.0,18,0.0225,18,0.0225,0,0.0,0,0,0,0,0,0,4,-65.79948029755656,0.0,0.1572780205838906,2.584729514275068,0.1126507801117197,0.2019052610560615,1.071453385846524,2.584729514275068,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
154,122400,123200,800,-4.0817962425938354,-3265.4369940750685,-4.0817962425938354,-3265.4369940750685,0.0,0.0,25,0.03125,25,0.03125,0,0.0,0,0,0,0,0,0,5,-66.06542105566155,0.0,0.1584792784259196,2.580117245350152,0.1140890885065086,0.2028694683453306,1.0810499884309128,2.580117245350152,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
155,123200,124000,800,-4.004175108512369,-3203.340086809895,-4.004175108512369,-3203.340086809895,0.0,0.0,19,0.02375,19,0.02375,0,0.0,0,0,0,0,0,0,5,-64.52140941980224,0.0,0.1562855699446056,2.5624791129925484,0.112963666972671,0.1996074729165403,1.0675877297750975,2.5624791129925484,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
156,124000,124800,800,-4.078571623616484,-3262.857298893188,-4.078571623616484,-3262.857298893188,0.0,0.0,44,0.055,44,0.055,0,0.0,0,0,0,0,0,0,5,-67.86407259171278,0.0,0.1580216578628603,2.5897054280480347,0.1143305995550947,0.201712716170626,1.079224228077026,2.5897054280480347,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
157,124800,125600,800,-4.072652456516758,-3258.121965213407,-4.072652456516758,-3258.121965213407,0.0,0.0,39,0.04875,39,0.04875,0,0.0,0,0,0,0,0,0,4,-69.10586124347515,0.0,0.1566137734617874,2.56386343524764,0.1144390022995041,0.1987885446240708,1.0794314483447258,2.56386343524764,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
158,125600,126400,800,-4.002671677993368,-3202.1373423946943,-4.002671677993368,-3202.1373423946943,0.0,0.0,28,0.035,28,0.035,0,0.0,0,0,0,0,0,0,5,-66.20508261109364,0.0,0.1557793955376123,2.555392198434049,0.113165537589101,0.1983932534861236,1.0758649217441634,2.555392198434049,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
159,126400,127200,800,-4.078343932247053,-3262.6751457976425,-4.078343932247053,-3262.6751457976425,0.0,0.0,78,0.0975,78,0.0975,0,0.0,0,0,0,0,0,0,5,-64.7663039714862,0.0,0.15650335551005,2.548086657016256,0.1143671477488277,0.1986395632712723,1.082219856591013,2.548086657016256,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
160,127200,128000,800,-4.03875532587332,-3231.0042606986563,-4.03875532587332,-3231.0042606986563,0.0,0.0,41,0.05125,41,0.05125,0,0.0,0,0,0,0,0,0,6,-65.15905431319823,0.0,0.1585065425702074,2.586599378337837,0.1135961730168103,0.2034169121236045,1.0815107179770602,2.586599378337837,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
161,128000,128800,800,-4.079377963378234,-3263.5023707025875,-4.079377963378234,-3263.5023707025875,0.0,0.0,70,0.0875,70,0.0875,0,0.0,0,0,0,0,0,0,6,-65.57485548919544,0.0,0.1573837464800104,2.6011814888045137,0.1144027141539072,0.2003647788061135,1.078305941096136,2.6011814888045137,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
162,128800,129600,800,-4.048339481561768,-3238.6715852494144,-4.048339481561768,-3238.6715852494144,0.0,0.0,75,0.09375,75,0.09375,0,0.0,0,0,0,0,0,0,5,-63.88012173494053,0.0,0.1566705263508336,2.5232439492672256,0.1139595936922995,0.1993814590093678,1.0794540059051454,2.5232439492672256,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
163,129600,130400,800,-4.03904804801543,-3231.238438412344,-4.03904804801543,-3231.238438412344,0.0,0.0,48,0.06,48,0.06,0,0.0,0,0,0,0,0,0,5,-63.36362286442636,0.0,0.1582014531763899,2.6186985948870074,0.113743738124902,0.2026591682278777,1.0769137646114109,2.6186985948870074,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
164,130400,131200,800,-4.063874312353787,-3251.0994498830296,-4.063874312353787,-3251.0994498830296,0.0,0.0,36,0.045,36,0.045,0,0.0,0,0,0,0,0,0,5,-65.89017572925525,0.0,0.1573280885498077,2.6011559417469243,0.114379746876704,0.2002764302229114,1.0774855065117204,2.6011559417469243,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
165,131200,132000,800,-3.958654427236776,-3166.9235417894206,-3.958654427236776,-3166.9235417894206,0.0,0.0,52,0.065,52,0.065,0,0.0,0,0,0,0,0,0,5,-62.697014812319935,0.0,0.1574966007676563,2.574087547207,0.1124050897487747,0.202588111786538,1.0680262674633003,2.574087547207,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
166,132000,132800,800,-13.356388482225206,-10685.110785780163,-13.356388482225206,-10685.110785780163,0.0,0.0,42,0.0525,42,0.0525,0,0.0,0,0,0,0,0,0,9,-63.65340573101901,0.0,0.3624663587591898,2.5020813471804786,0.1631700148068879,0.5617627027114918,1.0840359460772375,2.5020813471804786,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
167,132800,133600,800,-4.166625703310919,-3333.300562648735,-4.166625703310919,-3333.300562648735,0.0,0.0,67,0.08375,67,0.08375,0,0.0,0,0,0,0,0,0,4,-65.60037949714558,0.0,0.1599489057540976,2.5876640419184582,0.1163784241202187,0.2035193873879766,1.0836071566983525,2.5876640419184582,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
168,133600,134400,800,-4.082257321202953,-3265.8058569623627,-4.082257321202953,-3265.8058569623627,0.0,0.0,41,0.05125,41,0.05125,0,0.0,0,0,0,0,0,0,4,-64.21879507845688,0.0,0.1576208137640442,2.5949310955361966,0.1144621734556137,0.2007794540724747,1.085980852172439,2.5949310955361966,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
169,134400,135200,800,-4.062193900665581,-3249.755120532465,-4.062193900665581,-3249.755120532465,0.0,0.0,45,0.05625,45,0.05625,0,0.0,0,0,0,0,0,0,5,-65.50746915522734,0.0,0.1579024664408276,2.5530430327513614,0.1139050306882099,0.2018999021934452,1.0762177640232786,2.5530430327513614,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
170,135200,136000,800,-4.486772353746895,-3589.417882997516,-4.486772353746895,-3589.417882997516,0.0,0.0,60,0.075,60,0.075,0,0.0,0,0,0,0,0,0,5,-65.0214068360068,0.0,0.1852233799766783,2.5098629982528,0.1162878798508354,0.2541588801025212,1.076579563763604,2.5098629982528,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
171,136000,136800,800,-4.062461820234826,-3249.9694561878605,-4.062461820234826,-3249.9694561878605,0.0,0.0,30,0.0375,30,0.0375,0,0.0,0,0,0,0,0,0,4,-63.36761696437611,0.0,0.1589992920993256,2.622211694248392,0.1138861748085571,0.2041124093900942,1.0734828269079522,2.622211694248392,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
172,136800,137600,800,-4.054987596033941,-3243.9900768271527,-4.054987596033941,-3243.9900768271527,0.0,0.0,66,0.0825,66,0.0825,0,0.0,0,0,0,0,0,0,5,-65.39302786409155,0.0,0.1572538513257855,2.5699712812615303,0.1140976162180145,0.2004100864335565,1.0765371970192184,2.5699712812615303,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
173,137600,138400,800,-4.01549617159859,-3212.396937278872,-4.01549617159859,-3212.396937278872,0.0,0.0,53,0.06625,53,0.06625,0,0.0,0,0,0,0,0,0,5,-65.5676503973441,0.0,0.1564997629826342,2.5810486500194543,0.1135408055734865,0.1994587203917818,1.0790599180864766,2.5810486500194543,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
174,138400,139200,800,-3.9934709988922408,-3194.7767991137925,-3.9934709988922408,-3194.7767991137925,0.0,0.0,56,0.07,56,0.07,0,0.0,0,0,0,0,0,0,5,-65.52368421538358,0.0,0.1544155860612455,2.553968075442981,0.113219642264841,0.19561152985765,1.0742710365610455,2.553968075442981,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
175,139200,140000,800,-4.104064679485088,-3283.25174358807,-4.104064679485088,-3283.25174358807,0.0,0.0,50,0.0625,50,0.0625,0,0.0,0,0,0,0,0,0,5,-65.43820647464884,0.0,0.1589634575724937,2.568638284853762,0.1146061431828664,0.203320771962121,1.0845591498660396,2.568638284853762,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
176,140000,140800,800,-4.0113366697947175,-3209.069335835774,-4.0113366697947175,-3209.069335835774,0.0,0.0,43,0.05375,43,0.05375,0,0.0,0,0,0,0,0,0,5,-63.95254369923123,0.0,0.1546381976488035,2.558817141546342,0.1139388375414712,0.1953375577561358,1.0855101887305154,2.558817141546342,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
177,140800,141600,800,-3.9900961627428257,-3192.0769301942605,-3.9900961627428257,-3192.0769301942605,0.0,0.0,55,0.06875,55,0.06875,0,0.0,0,0,0,0,0,0,4,-65.0231847216719,0.0,0.1566035235979656,2.5867792291646765,0.1131349807380611,0.20007206645787,1.0741537960560907,2.5867792291646765,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
178,141600,142400,800,-4.129003346890857,-3303.202677512686,-4.129003346890857,-3303.202677512686,0.0,0.0,45,0.05625,45,0.05625,0,0.0,0,0,0,0,0,0,4,-65.6495357654403,0.0,0.1573391878697372,2.5633397736312418,0.1154797968886876,0.1991985788507868,1.0952184488142298,2.5633397736312418,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
179,142400,143200,800,-4.02933207593797,-3223.465660750376,-4.02933207593797,-3223.465660750376,0.0,0.0,60,0.075,60,0.075,0,0.0,0,0,0,0,0,0,4,-64.74185352362292,0.0,0.1575863709866746,2.5686867270482026,0.1134787237583161,0.2016940182150332,1.0800395012737174,2.5686867270482026,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
180,143200,144000,800,-4.010927078937763,-3208.74166315021,-4.010927078937763,-3208.74166315021,0.0,0.0,56,0.07,56,0.07,0,0.0,0,0,0,0,0,0,4,-66.47738313623995,0.0,0.1558805992340527,2.495290395850077,0.1134143789533227,0.1983468195147827,1.075719638843664,2.495290395850077,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
181,144000,144800,800,-3.992739370223624,-3194.191496178899,-3.992739370223624,-3194.191496178899,0.0,0.0,43,0.05375,43,0.05375,0,0.0,0,0,0,0,0,0,4,-64.51228473059655,0.0,0.1568805401557165,2.5922206331667894,0.1132971528232648,0.2004639274881682,1.0736859520151394,2.5922206331667894,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
182,144800,145600,800,-4.023505999370947,-3218.8047994967574,-4.023505999370947,-3218.8047994967574,0.0,0.0,63,0.07875,63,0.07875,0,0.0,0,0,0,0,0,0,3,-65.25470735136037,0.0,0.1560457024343707,2.6031990076861007,0.1138869460026185,0.1982044588661229,1.082343816458646,2.6031990076861007,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
183,145600,146400,800,-4.053457552728905,-3242.766042183124,-4.053457552728905,-3242.766042183124,0.0,0.0,63,0.07875,63,0.07875,0,0.0,0,0,0,0,0,0,3,-65.13801386134082,0.0,0.1579261857729684,2.6096221443493164,0.1140425664935358,0.2018098050524009,1.0819804130588442,2.6096221443493164,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
184,146400,147200,800,-4.111073918682682,-3288.859134946146,-4.111073918682682,-3288.859134946146,0.0,0.0,28,0.035,28,0.035,0,0.0,0,0,0,0,0,0,2,-64.8524014894607,0.0,0.1577748681870913,2.5874266357686224,0.1152666731632851,0.2002830632108975,1.0937903373359208,2.5874266357686224,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
185,147200,148000,800,-3.993027645670722,-3194.422116536577,-3.993027645670722,-3194.422116536577,0.0,0.0,45,0.05625,45,0.05625,0,0.0,0,0,0,0,0,0,4,-65.80873371397615,0.0,0.1549774248249557,2.525890141601735,0.1134714552849748,0.1964833943649366,1.0717365066735305,2.525890141601735,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
186,148000,148800,800,-4.050259850575052,-3240.207880460041,-4.050259850575052,-3240.207880460041,0.0,0.0,31,0.03875,31,0.03875,0,0.0,0,0,0,0,0,0,4,-65.74541694599225,0.0,0.1579831071291854,2.6125224678224868,0.1140141220287422,0.2019520922296286,1.0806171940614695,2.6125224678224868,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
187,148800,149600,800,-3.972346728629925,-3177.87738290394,-3.972346728629925,-3177.87738290394,0.0,0.0,44,0.055,44,0.055,0,0.0,0,0,0,0,0,0,3,-64.72884776477656,0.0,0.159829330003258,2.657500336754481,0.1123886255684986,0.2072700344380174,1.0665278638237692,2.657500336754481,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
188,149600,150400,800,-4.03581906560295,-3228.65525248236,-4.03581906560295,-3228.65525248236,0.0,0.0,66,0.0825,66,0.0825,0,0.0,0,0,0,0,0,0,5,-60.421459376910434,0.0,0.1584704112917498,2.5542878272694907,0.1135463218558799,0.2033945007276197,1.076560650577139,2.5542878272694907,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
189,150400,151200,800,-4.038527544467423,-3230.8220355739377,-4.038527544467423,-3230.8220355739377,0.0,0.0,54,0.0675,54,0.0675,0,0.0,0,0,0,0,0,0,3,-66.88927507041706,0.0,0.1559061908181395,2.539721919950182,0.1141099284954451,0.1977024531408339,1.0752965365821407,2.539721919950182,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
190,151200,152000,800,-3.93884633669809,-3151.0770693584723,-3.93884633669809,-3151.0770693584723,0.0,0.0,37,0.04625,37,0.04625,0,0.0,0,0,0,0,0,0,3,-68.27566428557361,0.0,0.1552477283014166,2.515869820384239,0.1123823982644847,0.1981130583383485,1.0650994366711442,2.515869820384239,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
191,152000,152800,800,-4.011345236173489,-3209.076188938792,-4.011345236173489,-3209.076188938792,0.0,0.0,34,0.0425,34,0.0425,0,0.0,0,0,0,0,0,0,4,-66.88815210486473,0.0,0.1566547503079043,2.6112111852404496,0.1135745111021876,0.1997349895136209,1.074060890104631,2.6112111852404496,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
192,152800,153600,800,-4.009970580524977,-3207.9764644199813,-4.009970580524977,-3207.9764644199813,0.0,0.0,31,0.03875,31,0.03875,0,0.0,0,0,0,0,0,0,5,-64.23463424593547,0.0,0.1548729223179389,2.5552648842347594,0.1136136893937959,0.1961321552420819,1.0763978348670071,2.5552648842347594,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
193,153600,154400,800,-4.1038750884400335,-3283.100070752027,-4.1038750884400335,-3283.100070752027,0.0,0.0,33,0.04125,33,0.04125,0,0.0,0,0,0,0,0,0,4,-66.08276940792916,0.0,0.1574238702450403,2.5828052955644694,0.115152867695835,0.1996948727942455,1.0937886685556353,2.5828052955644694,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
194,154400,155200,800,-4.050518988810236,-3240.4151910481887,-4.050518988810236,-3240.4151910481887,0.0,0.0,29,0.03625,29,0.03625,0,0.0,0,0,0,0,0,0,4,-63.22632543986481,0.0,0.1593095930294391,2.675600095244306,0.1138246419244765,0.2047945441344017,1.07622563314844,2.675600095244306,OF-MPC pretrained no gate,OF-MPC pretrained,False,full_RL
