case,episode,step_start,step_stop_exclusive,n_steps,reward_mean,reward_sum,reward_no_penalty_mean,reward_no_penalty_sum,fallback_penalty_mean,fallback_penalty_sum,diagnostic_unsafe_count,diagnostic_unsafe_rate,diagnostic_unstable_count,diagnostic_unstable_rate,actual_intervention_count,actual_intervention_rate,projection_count,projection_rate,accepted_candidate_count,section16_projection_count,fallback_count,fallback_verified_count,fallback_unverified_count,target_fail_hold_prev_count,solver_fail_hold_prev_count,target_hold_prev_count,solver_hold_prev_count,gart_target_hold_prev_count,gart_solver_hold_prev_count,target_failure_count,min_contraction_margin,max_executed_action_gap_inf,output_rmse_mean,output_max_abs_error,output0_rmse,output1_rmse,output0_max_abs_error,output1_max_abs_error
Cold start no gate,16,12000,12800,800,-11.179847013756364,-8943.877611005093,-11.179847013756364,-8943.877611005093,0.0,0.0,116,0.145,116,0.145,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,-68.43733903662564,0.0,0.4358602417133078,3.032534018054264,0.1367755271436206,0.734944956282995,1.0783640674477666,3.032534018054264
Cold start no gate,17,12800,13600,800,-11.5454160338586,-9236.33282708688,-11.5454160338586,-9236.33282708688,0.0,0.0,151,0.18875,151,0.18875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-73.62704550168769,0.0,0.453102837633042,2.926604803818009,0.1350807588393051,0.7711249164267788,1.0744181546656573,2.926604803818009
Cold start no gate,18,13600,14400,800,-10.410731210340748,-8328.584968272598,-10.410731210340748,-8328.584968272598,0.0,0.0,180,0.225,180,0.225,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-76.73308763392822,0.0,0.4317959041406812,2.8904898407692485,0.1284238114228137,0.7351679968585487,1.063775010136918,2.8904898407692485
Cold start no gate,19,14400,15200,800,-11.775425973411778,-9420.340778729422,-11.775425973411778,-9420.340778729422,0.0,0.0,242,0.3025,242,0.3025,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-73.65667749801344,0.0,0.4492510886266365,3.069517986940525,0.1416437991377602,0.7568583781155128,1.0266457678646057,3.069517986940525
Cold start no gate,20,15200,16000,800,-14.451719001642193,-11561.375201313753,-14.451719001642193,-11561.375201313753,0.0,0.0,437,0.54625,437,0.54625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-73.05247806623834,0.0,0.5012751769742789,3.198726756000269,0.1582914275334162,0.8442589264151417,0.9963426194804472,3.198726756000269
Cold start no gate,21,16000,16800,800,-15.159432632719447,-12127.546106175558,-15.159432632719447,-12127.546106175558,0.0,0.0,49,0.06125,49,0.06125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,-78.59286707025933,0.0,0.4529879570875723,3.301682765495059,0.1464056293894579,0.7595702847856867,1.0220478531965749,3.301682765495059
Cold start no gate,22,16800,17600,800,-14.95376509284663,-11963.012074277303,-14.95376509284663,-11963.012074277303,0.0,0.0,56,0.07,56,0.07,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-71.66840947459491,0.0,0.4500510734597435,3.043539082793586,0.1436378280086042,0.7564643189108828,0.9966607266197064,3.043539082793586
Cold start no gate,23,17600,18400,800,-13.691009145480102,-10952.807316384082,-13.691009145480102,-10952.807316384082,0.0,0.0,52,0.065,52,0.065,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-69.41795984723774,0.0,0.4214246810559844,3.2021678654028847,0.1398724631343063,0.7029768989776626,1.0308438428422884,3.2021678654028847
Cold start no gate,24,18400,19200,800,-12.326893452238114,-9861.514761790491,-12.326893452238114,-9861.514761790491,0.0,0.0,76,0.095,76,0.095,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-67.91788210785171,0.0,0.3927982213018196,3.2266266167175104,0.1380298200579022,0.647566622545737,1.0579179089996251,3.2266266167175104
Cold start no gate,25,19200,20000,800,-9.836714608081152,-7869.371686464921,-9.836714608081152,-7869.371686464921,0.0,0.0,62,0.0775,62,0.0775,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-66.67443305570032,0.0,0.3210740007472951,3.066247747283228,0.1271872473368687,0.5149607541577214,1.068837296988646,3.066247747283228
Cold start no gate,26,20000,20800,800,-9.313517842021962,-7450.81427361757,-9.313517842021962,-7450.81427361757,0.0,0.0,43,0.05375,43,0.05375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-70.32361512203897,0.0,0.2655158019856427,2.8022437609743065,0.1369767094594397,0.3940548945118457,1.105168747525807,2.8022437609743065
Cold start no gate,27,20800,21600,800,-8.611675340751422,-6889.340272601137,-8.611675340751422,-6889.340272601137,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-73.41759346552351,0.0,0.24750878841763,2.840825481111324,0.1304556882162176,0.3645618886190425,1.1309921216771337,2.840825481111324
Cold start no gate,28,21600,22400,800,-8.390648590476166,-6712.518872380933,-8.390648590476166,-6712.518872380933,0.0,0.0,29,0.03625,29,0.03625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,-69.65568010124593,0.0,0.2304299928776675,2.667269799213557,0.1308413484534843,0.3300186373018508,1.117301936965991,2.667269799213557
Cold start no gate,29,22400,23200,800,-8.200523040079855,-6560.418432063883,-8.200523040079855,-6560.418432063883,0.0,0.0,30,0.0375,30,0.0375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-59.1471294797326,0.0,0.2342099315581496,2.2916461820263976,0.1306076471687757,0.3378122159475236,1.0961314275878666,2.2916461820263976
Cold start no gate,30,23200,24000,800,-8.33051123029757,-6664.408984238057,-8.33051123029757,-6664.408984238057,0.0,0.0,31,0.03875,31,0.03875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-67.9167608130524,0.0,0.2361023972977533,2.3340081276874685,0.1300971684066768,0.3421076261888299,1.0778559783034862,2.3340081276874685
Cold start no gate,31,24000,24800,800,-8.095781177115994,-6476.624941692795,-8.095781177115994,-6476.624941692795,0.0,0.0,38,0.0475,38,0.0475,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-68.5525917752816,0.0,0.2414085034973557,2.443289509551903,0.1283121996490116,0.3545048073456999,1.10521587905227,2.443289509551903
Cold start no gate,32,24800,25600,800,-8.439137373707437,-6751.30989896595,-8.439137373707437,-6751.30989896595,0.0,0.0,34,0.0425,34,0.0425,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-67.7256248526777,0.0,0.2369847594437002,2.2688469048922,0.134009260048183,0.3399602588392175,1.1144238060328069,2.2688469048922
Cold start no gate,33,25600,26400,800,-8.924129941017819,-7139.303952814255,-8.924129941017819,-7139.303952814255,0.0,0.0,30,0.0375,30,0.0375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-64.30887929057724,0.0,0.2604665893135884,2.5634284694844496,0.1336320289724464,0.3873011496547305,1.1103626397485975,2.5634284694844496
Cold start no gate,34,26400,27200,800,-8.510684823895083,-6808.547859116067,-8.510684823895083,-6808.547859116067,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-67.93737454185941,0.0,0.2415988753863309,2.632619003333275,0.1349074428212607,0.3482903079514012,1.1608279217741435,2.632619003333275
Cold start no gate,35,27200,28000,800,-7.853676168525364,-6282.940934820292,-7.853676168525364,-6282.940934820292,0.0,0.0,23,0.02875,23,0.02875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-65.21636701776185,0.0,0.227000251130007,2.474108296384827,0.1260759784858681,0.3279245237741459,1.1143553595893243,2.474108296384827
Cold start no gate,36,28000,28800,800,-8.867394143002565,-7093.915314402053,-8.867394143002565,-7093.915314402053,0.0,0.0,31,0.03875,31,0.03875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-81.80609966239194,0.0,0.2797977635535408,2.8669933027756542,0.1283820320266703,0.4312134950804113,1.1333067341316403,2.8669933027756542
Cold start no gate,37,28800,29600,800,-9.0635060920282,-7250.804873622561,-9.0635060920282,-7250.804873622561,0.0,0.0,45,0.05625,45,0.05625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-74.41773562194078,0.0,0.2931585203240691,2.6378968861862404,0.1282894623203066,0.4580275783278316,1.1549840637259303,2.6378968861862404
Cold start no gate,38,29600,30400,800,-9.577657780893771,-7662.126224715019,-9.577657780893771,-7662.126224715019,0.0,0.0,46,0.0575,46,0.0575,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-73.34825193140534,0.0,0.3291925852788527,2.931733920010742,0.1255042809774998,0.5328808895802055,1.088346723382101,2.931733920010742
Cold start no gate,39,30400,31200,800,-9.330577603571102,-7464.462082856882,-9.330577603571102,-7464.462082856882,0.0,0.0,57,0.07125,57,0.07125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-76.41379712989999,0.0,0.3148625664370182,2.6287976695195425,0.1270216047708259,0.5027035281032106,1.1029931207238612,2.6287976695195425
Cold start no gate,40,31200,32000,800,-8.376820449868172,-6701.456359894537,-8.376820449868172,-6701.456359894537,0.0,0.0,61,0.07625,61,0.07625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-80.03864174884768,0.0,0.2850508164902957,2.694857918497405,0.1226949353574007,0.4474066976231906,1.1608221066935802,2.694857918497405
Cold start no gate,41,32000,32800,800,-8.358382334644011,-6686.705867715209,-8.358382334644011,-6686.705867715209,0.0,0.0,32,0.04,32,0.04,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-84.0632994614698,0.0,0.2845116843428179,2.681652761347152,0.1204224872790448,0.4486008814065909,1.1213374200345414,2.681652761347152
Cold start no gate,42,32800,33600,800,-7.910351492209927,-6328.281193767942,-7.910351492209927,-6328.281193767942,0.0,0.0,49,0.06125,49,0.06125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-90.85361391292008,0.0,0.2536851246806126,3.1555983546641078,0.1215725670755773,0.3857976822856479,1.1144778815546736,3.1555983546641078
Cold start no gate,43,33600,34400,800,-7.214428995723795,-5771.543196579036,-7.214428995723795,-5771.543196579036,0.0,0.0,47,0.05875,47,0.05875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-83.58866332543016,0.0,0.219400309465962,2.8398049527452827,0.1196070379005493,0.3191935810313747,1.0883311080040765,2.8398049527452827
Cold start no gate,44,34400,35200,800,-7.388190690265294,-5910.552552212235,-7.388190690265294,-5910.552552212235,0.0,0.0,41,0.05125,41,0.05125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-77.63356425114273,0.0,0.2185475048301093,2.8168769655984534,0.1233961168977521,0.3136988927624666,1.105292719153685,2.8168769655984534
Cold start no gate,45,35200,36000,800,-7.091999844352698,-5673.599875482159,-7.091999844352698,-5673.599875482159,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-77.09686393409993,0.0,0.2059489727073814,2.8106598525595814,0.1215265135066256,0.2903714319081371,1.100192242444097,2.8106598525595814
Cold start no gate,46,36000,36800,800,-7.259836303630216,-5807.869042904173,-7.259836303630216,-5807.869042904173,0.0,0.0,27,0.03375,27,0.03375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-77.2546029089932,0.0,0.2109599389896966,2.678924868757917,0.1218659581377115,0.3000539198416818,1.100083782505776,2.678924868757917
Cold start no gate,47,36800,37600,800,-7.050224129632807,-5640.179303706245,-7.050224129632807,-5640.179303706245,0.0,0.0,30,0.0375,30,0.0375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-85.7373248569047,0.0,0.2111817173554435,2.9470863308063717,0.1197452055892075,0.3026182291216796,1.092396741169361,2.9470863308063717
Cold start no gate,48,37600,38400,800,-7.182887674844574,-5746.310139875659,-7.182887674844574,-5746.310139875659,0.0,0.0,25,0.03125,25,0.03125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-78.16209932592051,0.0,0.2103808270761162,2.6207472082799086,0.1227677020718935,0.2979939520803388,1.107517934647901,2.6207472082799086
Cold start no gate,49,38400,39200,800,-7.157288836712764,-5725.831069370212,-7.157288836712764,-5725.831069370212,0.0,0.0,44,0.055,44,0.055,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-80.05131845940025,0.0,0.2179908604745298,2.633897312499869,0.1210608805197185,0.3149208404293412,1.0890820853850802,2.633897312499869
Cold start no gate,50,39200,40000,800,-7.321778849920939,-5857.423079936752,-7.321778849920939,-5857.423079936752,0.0,0.0,19,0.02375,19,0.02375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-77.4332976127414,0.0,0.2145229029064218,2.606697015510747,0.1239689490461601,0.3050768567666835,1.112051217196551,2.606697015510747
Cold start no gate,51,40000,40800,800,-7.009103372785017,-5607.282698228013,-7.009103372785017,-5607.282698228013,0.0,0.0,35,0.04375,35,0.04375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-83.57116345697011,0.0,0.2215779170149589,2.8569406489665994,0.1185348791632414,0.3246209548666765,1.0803494614694311,2.8569406489665994
Cold start no gate,52,40800,41600,800,-6.818925890664353,-5455.140712531483,-6.818925890664353,-5455.140712531483,0.0,0.0,30,0.0375,30,0.0375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-80.3846840432326,0.0,0.2147132388118654,2.5449816847437887,0.1190438763188379,0.310382601304893,1.0766427070779137,2.5449816847437887
Cold start no gate,53,41600,42400,800,-7.009637698123218,-5607.710158498574,-7.009637698123218,-5607.710158498574,0.0,0.0,34,0.0425,34,0.0425,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-79.08486063822932,0.0,0.2237978452118458,2.874139015012929,0.1200713146146989,0.3275243758089928,1.1174927939420924,2.874139015012929
Cold start no gate,54,42400,43200,800,-6.713107297464818,-5370.485837971854,-6.713107297464818,-5370.485837971854,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-73.79733167714267,0.0,0.2036889185352542,2.6490881837426627,0.1196414216714247,0.2877364153990837,1.0976534003777672,2.6490881837426627
Cold start no gate,55,43200,44000,800,-6.984351929747079,-5587.481543797663,-6.984351929747079,-5587.481543797663,0.0,0.0,35,0.04375,35,0.04375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-78.29369790110252,0.0,0.2033076720893762,2.702845259531728,0.1191555773899745,0.287459766788778,1.0824269931266364,2.702845259531728
Cold start no gate,56,44000,44800,800,-6.970389870029639,-5576.311896023711,-6.970389870029639,-5576.311896023711,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-76.7736021050431,0.0,0.2072220438181633,2.7866526534193667,0.124782586526592,0.2896615011097346,1.1157508774493907,2.7866526534193667
Cold start no gate,57,44800,45600,800,-6.623658978789665,-5298.927183031732,-6.623658978789665,-5298.927183031732,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-77.07687772747227,0.0,0.1973732119919806,2.539221052397352,0.119721375215176,0.2750250487687851,1.0917831095866624,2.539221052397352
Cold start no gate,58,45600,46400,800,-6.799869108674728,-5439.895286939783,-6.799869108674728,-5439.895286939783,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-81.7009898295114,0.0,0.2020544179873551,2.5422737986254447,0.1213381846722325,0.2827706513024777,1.105171891841533,2.5422737986254447
Cold start no gate,59,46400,47200,800,-6.562141812508331,-5249.713450006665,-6.562141812508331,-5249.713450006665,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-75.1540460485412,0.0,0.1934793316468518,2.5381190988363755,0.1209176635173161,0.2660409997763875,1.0922824573105632,2.5381190988363755
Cold start no gate,60,47200,48000,800,-6.541642756802329,-5233.314205441863,-6.541642756802329,-5233.314205441863,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-72.65188389085415,0.0,0.1905325701707869,2.5884528626634733,0.1173412831105486,0.2637238572310251,1.088836760349969,2.5884528626634733
Cold start no gate,61,48000,48800,800,-6.333729039644577,-5066.9832317156615,-6.333729039644577,-5066.9832317156615,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-72.60110903782686,0.0,0.1831234432091579,2.5979907700840954,0.1181584799784773,0.2480884064398385,1.0796038266654917,2.5979907700840954
Cold start no gate,62,48800,49600,800,-6.669253217026485,-5335.402573621188,-6.669253217026485,-5335.402573621188,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-74.51471286744231,0.0,0.2004653555936896,2.5355817881308558,0.1214457758044099,0.2794849353829693,1.1099213788877609,2.5355817881308558
Cold start no gate,63,49600,50400,800,-6.858680737508945,-5486.944590007156,-6.858680737508945,-5486.944590007156,0.0,0.0,16,0.02,16,0.02,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,-73.35020522292962,0.0,0.1957756122321748,2.390901833292901,0.1240383011034139,0.2675129233609357,1.1013102565696848,2.390901833292901
Cold start no gate,64,50400,51200,800,-6.726317778427695,-5381.054222742156,-6.726317778427695,-5381.054222742156,0.0,0.0,20,0.025,20,0.025,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-73.13998129982792,0.0,0.1951053120257461,2.2787299102402017,0.1247872769064926,0.2654233471449996,1.1132930647342687,2.2787299102402017
Cold start no gate,65,51200,52000,800,-6.486712825707083,-5189.370260565666,-6.486712825707083,-5189.370260565666,0.0,0.0,13,0.01625,13,0.01625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,-79.81936236268973,0.0,0.2075400734664316,2.8105373623981222,0.1183129925484994,0.2967671543843638,1.0731538516535069,2.8105373623981222
Cold start no gate,66,52000,52800,800,-6.7287546610853095,-5383.003728868248,-6.7287546610853095,-5383.003728868248,0.0,0.0,21,0.02625,21,0.02625,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-73.98111108271519,0.0,0.2113150559521683,2.4143649366885143,0.1211039196652654,0.3015261922390712,1.0852153882528666,2.4143649366885143
Cold start no gate,67,52800,53600,800,-6.779959179711171,-5423.967343768937,-6.779959179711171,-5423.967343768937,0.0,0.0,24,0.03,24,0.03,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-71.71296658807694,0.0,0.207962475330149,2.2446055194038763,0.1221795302178265,0.2937454204424716,1.1098986495310703,2.2446055194038763
Cold start no gate,68,53600,54400,800,-6.442613040252757,-5154.090432202206,-6.442613040252757,-5154.090432202206,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-74.82204772377918,0.0,0.1911061790618436,2.3893179079066726,0.1208886654649628,0.2613236926587245,1.0973839797375562,2.3893179079066726
Cold start no gate,69,54400,55200,800,-6.566571765744816,-5253.257412595853,-6.566571765744816,-5253.257412595853,0.0,0.0,7,0.00875,7,0.00875,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-75.03476960903015,0.0,0.19766243971292,2.868875820892697,0.1214582216035078,0.2738666578223322,1.0913307856187484,2.868875820892697
Cold start no gate,70,55200,56000,800,-6.456015180535924,-5164.812144428739,-6.456015180535924,-5164.812144428739,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-73.01867767984243,0.0,0.1932925167106009,2.418194385003176,0.1223799306482822,0.2642051027729196,1.1221129012813311,2.418194385003176
Cold start no gate,71,56000,56800,800,-6.503257434474099,-5202.605947579279,-6.503257434474099,-5202.605947579279,0.0,0.0,10,0.0125,10,0.0125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-76.02211355808902,0.0,0.1930254361945916,2.409468132853533,0.1213333288646721,0.264717543524511,1.1256562584436387,2.409468132853533
Cold start no gate,72,56800,57600,800,-6.157162721600269,-4925.730177280215,-6.157162721600269,-4925.730177280215,0.0,0.0,6,0.0075,6,0.0075,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-69.47130093869453,0.0,0.1791540121065619,2.530220656473375,0.1193299557396904,0.2389780684734333,1.0818606226107694,2.530220656473375
Cold start no gate,73,57600,58400,800,-6.209376130611473,-4967.5009044891785,-6.209376130611473,-4967.5009044891785,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-66.68073801808839,0.0,0.1861065464079257,2.5675153733727143,0.1190972348655506,0.2531158579503008,1.0752030322822246,2.5675153733727143
Cold start no gate,74,58400,59200,800,-6.09005905464438,-4872.047243715504,-6.09005905464438,-4872.047243715504,0.0,0.0,8,0.01,8,0.01,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,-69.37398318693249,0.0,0.1912144621180752,2.843270235397995,0.1176926083573075,0.2647363158788429,1.0912355925722963,2.843270235397995
Cold start no gate,75,59200,60000,800,-6.239044003491256,-4991.235202793005,-6.239044003491256,-4991.235202793005,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-72.06126148305907,0.0,0.1868064742365246,2.5466674269273994,0.120959265953583,0.2526536825194662,1.0997074200144792,2.5466674269273994
Cold start no gate,76,60000,60800,800,-6.116647262096556,-4893.317809677244,-6.116647262096556,-4893.317809677244,0.0,0.0,12,0.015,12,0.015,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-71.80891893431794,0.0,0.1828937728030489,2.5635924890618185,0.1194597366391653,0.2463278089669326,1.086862521856479,2.5635924890618185
Cold start no gate,77,60800,61600,800,-6.117299144257658,-4893.839315406127,-6.117299144257658,-4893.839315406127,0.0,0.0,11,0.01375,11,0.01375,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,-75.01990329218495,0.0,0.1826074610792911,2.528075356403235,0.1204825599159422,0.24473236224264,1.0763185167348754,2.528075356403235
Cold start no gate,78,61600,62400,800,-5.936277696603051,-4749.022157282441,-5.936277696603051,-4749.022157282441,0.0,0.0,17,0.02125,17,0.02125,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,-60.95883943524439,0.0,0.1862321976173544,2.635737794713009,0.1168289801983454,0.2556354150363634,1.0575527889227492,2.635737794713009
